"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","85","[c]","35070","33080"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","135","[c]","35490","33080"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Intellectual Property Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Legal Aid Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","EO","Male","15","[c]","[c]","[c]"
