"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","HM Revenue and Customs","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Sunderland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tyneside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury","Westminster","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","85","[c]","20710","19460"
"Leaver CS","2022","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","35","[c]","57140","54800"
"Leaver CS","2022","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","120","[c]","35960","36370"
"Leaver CS","2022","No function","Ministry of Defence","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Central Hampshire","G6/G7","20","[c]","54560","51970"
"Leaver CS","2022","No function","Ministry of Defence","Central Hampshire","SEO/HEO","20","[c]","32170","29230"
"Leaver CS","2022","No function","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Lincolnshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Plymouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Somerset CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Somerset CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Somerset CC","SEO/HEO","20","[c]","37550","35210"
"Leaver CS","2022","No function","Ministry of Defence","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","West Kent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","West Kent","G6/G7","10","[c]","49530","47360"
"Leaver CS","2022","No function","Ministry of Defence","West Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","AA/AO","35","[c]","17790","17540"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","G6/G7","20","[c]","52250","49450"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Defence","Wiltshire","SEO/HEO","65","[c]","32860","30380"
"Leaver CS","2022","No function","Ministry of Defence","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barking & Dagenham and Havering","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnet","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","AA/AO","135","[c]","23500","20970"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Barnsley, Doncaster and Rotherham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","60","[c]","19720","19780"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bedford","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bedford","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bedford","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bedford","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Berkshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bexley and Greenwich","AA/AO","110","[c]","21210","21650"
"Leaver CS","2022","No function","Ministry of Justice","Bexley and Greenwich","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bexley and Greenwich","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bexley and Greenwich","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","AA/AO","185","[c]","20510","20650"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","EO","20","[c]","24170","24410"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","G6/G7","15","[c]","56730","54580"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","SEO/HEO","25","[c]","31700","30990"
"Leaver CS","2022","No function","Ministry of Justice","Birmingham","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Blackpool","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","AA/AO","10","[c]","19530","19380"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bournemouth, Christchurch and Poole","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bradford","AA/AO","20","[c]","19110","18890"
"Leaver CS","2022","No function","Ministry of Justice","Bradford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bradford","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","AA/AO","75","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brent","AA/AO","15","[c]","22490","23500"
"Leaver CS","2022","No function","Ministry of Justice","Brent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bridgend and Neath Port Talbot","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brighton and Hove","AA/AO","20","[c]","20400","20970"
"Leaver CS","2022","No function","Ministry of Justice","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Brighton and Hove","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bristol, City of","AA/AO","85","[c]","20030","19930"
"Leaver CS","2022","No function","Ministry of Justice","Bristol, City of","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","No function","Ministry of Justice","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
