"Status","Year","Age","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","AO","30","[c]","22870","21830"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","EO","30","[c]","26160","26670"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","AO","50","[c]","21430","20970"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Ministry of Justice","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","AO","35","[c]","23040","21840"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","EO","50","[c]","28850","28550"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Transport","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","AO","380","[c]","21250","21260"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","EO","400","[c]","27910","27570"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","HEO","55","[c]","34560","34290"
"Leaver CS","2022","65+","Declared non-disabled","Department for Work and Pensions","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Department of Health and Social Care","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Land Registry","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","AO","150","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","EO","90","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","HM Revenue and Customs","HEO","45","[c]","[c]","[c]"
