"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","Heterosexual / straight","55","55","41230","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","65","65","38520","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","Heterosexual / straight","170","160","38320","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","LGBO","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","Unknown","30","30","39280","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","Heterosexual / straight","180","175","49150","47150"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","Unknown","65","60","50620","49120"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","Heterosexual / straight","35","35","36560","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - South","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","Heterosexual / straight","240","230","38620","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","LGBO","20","20","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","Unknown","40","35","40300","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","Heterosexual / straight","140","130","38380","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","LGBO","10","10","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","Undeclared","5","5","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands","Heterosexual / straight","375","365","41410","36890"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands","LGBO","20","20","[c]","[c]"
