"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Finance","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Inner London - West","Westminster","435","435","40410","39600"
"In post","2022","20-29","Finance","Lancashire","Blackpool","30","30","31430","29780"
"In post","2022","20-29","Finance","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Merseyside","Liverpool","10","10","29790","30480"
"In post","2022","20-29","Finance","Merseyside","Sefton","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North Yorkshire","York","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Northumberland, and Tyne and Wear","Tyneside","70","70","32300","31990"
"In post","2022","20-29","Finance","Outer London - South","Croydon","15","15","34330","31110"
"In post","2022","20-29","Finance","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Shropshire and Staffordshire","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Shropshire and Staffordshire","Telford and Wrekin","5","5","[c]","[c]"
"In post","2022","20-29","Finance","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","South Yorkshire","Sheffield","55","50","31260","29360"
"In post","2022","20-29","Finance","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Southern Scotland","South Lanarkshire","40","35","26150","21250"
"In post","2022","20-29","Finance","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Surrey, East and West Sussex","West Sussex (South West)","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Tees Valley and Durham","Darlington","10","10","34150","30140"
"In post","2022","20-29","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Finance","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2022","20-29","Finance","West Central Scotland","North Lanarkshire","80","70","22030","21250"
"In post","2022","20-29","Finance","West Midlands","Birmingham","45","40","24960","21250"
"In post","2022","20-29","Finance","West Midlands","Coventry","95","95","32370","29360"
"In post","2022","20-29","Finance","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","West Wales and The Valleys","Swansea","15","15","27950","26130"
"In post","2022","20-29","Finance","West Yorkshire","Bradford","25","25","22900","21250"
"In post","2022","20-29","Finance","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","West Yorkshire","Leeds","145","145","30730","28970"
"In post","2022","20-29","Finance","West Yorkshire","Wakefield","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Cheshire","Cheshire East","25","25","21870","21300"
"In post","2022","20-29","Grants Management","Cumbria","East Cumbria","20","20","22280","21300"
"In post","2022","20-29","Grants Management","Cumbria","West Cumbria","90","85","22170","21300"
"In post","2022","20-29","Grants Management","Derbyshire and Nottinghamshire","Nottingham","20","20","21420","21300"
"In post","2022","20-29","Grants Management","Devon","Devon CC","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Grants Management","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2022","20-29","Grants Management","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","35","35","23710","21300"
"In post","2022","20-29","Grants Management","North Yorkshire","York","30","30","22550","21300"
"In post","2022","20-29","Grants Management","Northumberland, and Tyne and Wear","Tyneside","100","100","22140","21300"
"In post","2022","20-29","Grants Management","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","West Yorkshire","Leeds","20","20","22930","21300"
"In post","2022","20-29","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Cheshire","Cheshire East","30","30","24550","21170"
"In post","2022","20-29","Human Resources","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Derbyshire and Nottinghamshire","Nottingham","65","65","32130","33080"
"In post","2022","20-29","Human Resources","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","East Anglia","Norwich and East Norfolk","15","15","25380","24000"
"In post","2022","20-29","Human Resources","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Wales","Cardiff and Vale of Glamorgan","30","30","28890","26820"
"In post","2022","20-29","Human Resources","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","East Wales","Monmouthshire and Newport","30","30","26000","24580"
"In post","2022","20-29","Human Resources","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Eastern Scotland","City of Edinburgh","35","35","27650","27230"
"In post","2022","20-29","Human Resources","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Eastern Scotland","Falkirk","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","85","85","24670","23730"
"In post","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","20","30700","28000"
"In post","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","26780","24000"
"In post","2022","20-29","Human Resources","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Greater Manchester","Greater Manchester South West","50","45","31560","32000"
"In post","2022","20-29","Human Resources","Greater Manchester","Manchester","40","40","29920","27570"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","Portsmouth","15","15","26940","27570"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Inner London - East","Lambeth","35","35","32540","32260"
"In post","2022","20-29","Human Resources","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Inner London - East","Tower Hamlets","35","35","36780","34550"
"In post","2022","20-29","Human Resources","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Inner London - West","Westminster","475","470","35970","33120"
"In post","2022","20-29","Human Resources","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Lancashire","Lancaster and Wyre","15","15","21340","21170"
"In post","2022","20-29","Human Resources","Lancashire","Mid Lancashire","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Merseyside","Liverpool","45","45","26450","25480"
"In post","2022","20-29","Human Resources","Merseyside","Sefton","20","20","27940","28290"
"In post","2022","20-29","Human Resources","Merseyside","Wirral","15","15","26970","23320"
"In post","2022","20-29","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","North Yorkshire","York","15","15","28340","26350"
"In post","2022","20-29","Human Resources","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Northumberland, and Tyne and Wear","Tyneside","120","120","25500","24100"
"In post","2022","20-29","Human Resources","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - South","Croydon","15","15","48480","53090"
"In post","2022","20-29","Human Resources","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - West and North West","Ealing","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","South Yorkshire","Sheffield","20","20","30630","30450"
"In post","2022","20-29","Human Resources","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
