"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Dorset and Somerset","Somerset CC","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Somerset CC","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Somerset CC","Outside London","Unknown","50","[c]","33760","27570"
"Leaver CS","2022","East Anglia","Breckland and South Norfolk","Outside London","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Breckland and South Norfolk","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Breckland and South Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Breckland and South Norfolk","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Cambridgeshire CC","Outside London","Heterosexual / straight","305","[c]","37300","30070"
"Leaver CS","2022","East Anglia","Cambridgeshire CC","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Cambridgeshire CC","Outside London","Undeclared","55","[c]","36880","33300"
"Leaver CS","2022","East Anglia","Cambridgeshire CC","Outside London","Unknown","75","[c]","39980","31530"
"Leaver CS","2022","East Anglia","North and West Norfolk","Outside London","Heterosexual / straight","65","[c]","27700","24920"
"Leaver CS","2022","East Anglia","North and West Norfolk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","North and West Norfolk","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","North and West Norfolk","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Norwich and East Norfolk","Outside London","Heterosexual / straight","155","[c]","28550","27570"
"Leaver CS","2022","East Anglia","Norwich and East Norfolk","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Norwich and East Norfolk","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Norwich and East Norfolk","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Peterborough","Outside London","Heterosexual / straight","85","[c]","27440","25310"
"Leaver CS","2022","East Anglia","Peterborough","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Peterborough","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Peterborough","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Suffolk CC","Outside London","Heterosexual / straight","285","[c]","26720","24200"
"Leaver CS","2022","East Anglia","Suffolk CC","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Suffolk CC","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Suffolk CC","Outside London","Unknown","130","[c]","30620","26290"
"Leaver CS","2022","East Wales","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","340","[c]","35050","27570"
"Leaver CS","2022","East Wales","Cardiff and Vale of Glamorgan","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Cardiff and Vale of Glamorgan","Outside London","Undeclared","45","[c]","38820","30600"
"Leaver CS","2022","East Wales","Cardiff and Vale of Glamorgan","Outside London","Unknown","405","[c]","30860","22850"
"Leaver CS","2022","East Wales","Flintshire and Wrexham","Outside London","Heterosexual / straight","190","[c]","31580","21260"
"Leaver CS","2022","East Wales","Flintshire and Wrexham","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Flintshire and Wrexham","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Flintshire and Wrexham","Outside London","Unknown","80","[c]","26720","21260"
"Leaver CS","2022","East Wales","Monmouthshire and Newport","Outside London","Heterosexual / straight","220","[c]","31090","27570"
"Leaver CS","2022","East Wales","Monmouthshire and Newport","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Monmouthshire and Newport","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Monmouthshire and Newport","Outside London","Unknown","140","[c]","27960","23880"
"Leaver CS","2022","East Wales","Powys","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Powys","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Heterosexual / straight","145","[c]","29860","27250"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Heterosexual / straight","110","[c]","26710","26120"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Heterosexual / straight","40","[c]","28350","27570"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Angus and Dundee City","Outside London","Heterosexual / straight","65","[c]","26730","21260"
"Leaver CS","2022","Eastern Scotland","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Angus and Dundee City","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Angus and Dundee City","Outside London","Unknown","175","[c]","26420","21260"
"Leaver CS","2022","Eastern Scotland","City of Edinburgh","Outside London","Heterosexual / straight","290","[c]","42340","36130"
"Leaver CS","2022","Eastern Scotland","City of Edinburgh","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","City of Edinburgh","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","City of Edinburgh","Outside London","Unknown","565","[c]","35810","31540"
"Leaver CS","2022","Eastern Scotland","Clackmannanshire and Fife","Outside London","Heterosexual / straight","90","[c]","28850","27570"
"Leaver CS","2022","Eastern Scotland","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Clackmannanshire and Fife","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Clackmannanshire and Fife","Outside London","Unknown","40","[c]","27610","26900"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","East Lothian and Midlothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Falkirk","Outside London","Heterosexual / straight","60","[c]","25370","21260"
"Leaver CS","2022","Eastern Scotland","Falkirk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Falkirk","Outside London","Unknown","60","[c]","27000","21640"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","35","[c]","30850","27570"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Unknown","75","[c]","30530","29200"
"Leaver CS","2022","Eastern Scotland","West Lothian","Outside London","Heterosexual / straight","40","[c]","26700","21260"
"Leaver CS","2022","Eastern Scotland","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","West Lothian","Outside London","Unknown","30","[c]","38460","30020"
"Leaver CS","2022","Essex","Essex Haven Gateway","Outside London","Heterosexual / straight","95","[c]","30040","29290"
"Leaver CS","2022","Essex","Essex Haven Gateway","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Haven Gateway","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Haven Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Thames Gateway","Outside London","Heterosexual / straight","70","[c]","27740","26780"
"Leaver CS","2022","Essex","Essex Thames Gateway","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Thames Gateway","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Essex Thames Gateway","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Heart of Essex","Outside London","Heterosexual / straight","115","[c]","36020","30290"
"Leaver CS","2022","Essex","Heart of Essex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Heart of Essex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Heart of Essex","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Southend-on-Sea","Outside London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Thurrock","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","Outside London","Heterosexual / straight","50","[c]","28920","29290"
"Leaver CS","2022","Essex","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","West Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","745","[c]","36720","33230"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","40","[c]","30620","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","115","[c]","39460","38000"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","165","[c]","30670","26930"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Heterosexual / straight","300","[c]","33400","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Undeclared","45","[c]","36300","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Unknown","200","[c]","28380","24500"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","Heterosexual / straight","90","[c]","31760","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
