"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Northern Ireland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","35","[c]","21180","21260"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","AO","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","30","[c]","27380","27570"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","EO","Heterosexual / straight","35","[c]","31120","31060"
"Leaver CS","2022","60-64","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","South Yorkshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
