"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","West Midlands (England)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Staffordshire CC","HEO","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Staffordshire CC","SEO","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","AO","20","20","21520","21260"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","EO","40","40","25700","25120"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","G6","15","15","65250","66370"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","G7","75","70","52270","51580"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","HEO","50","50","31370","31000"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Leeds","SEO","55","55","38150","36820"
"In post","2022","Analysis","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","North Yorkshire CC","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","North Yorkshire CC","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","AO","10","10","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","EO","5","5","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","G6","30","25","66490","66370"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","G7","65","60","53290","52150"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","HEO","45","45","32840","32870"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","Sheffield","SEO","50","45","38850","37370"
"In post","2022","Analysis","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","York","HEO","5","5","[c]","[c]"
"In post","2022","Analysis","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Nottingham","EO","15","10","26340","26130"
"In post","2022","Commercial","East Midlands (England)","Nottingham","G6","5","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Nottingham","G7","15","15","53470","51560"
"In post","2022","Commercial","East Midlands (England)","Nottingham","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","Nottingham","SEO","20","20","39530","39040"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","G7","5","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","AO","10","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Cambridgeshire CC","EO","10","10","26520","26670"
"In post","2022","Commercial","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Cambridgeshire CC","HEO","20","15","33910","33300"
"In post","2022","Commercial","East of England","Cambridgeshire CC","SEO","15","15","41810","42080"
"In post","2022","Commercial","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","G6","5","5","[c]","[c]"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","G7","25","25","55830","52830"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","HEO","30","30","31090","30940"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","SCS level","5","5","[c]","[c]"
"In post","2022","Commercial","East of England","Norwich and East Norfolk","SEO","45","40","39550","39360"
"In post","2022","Commercial","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Peterborough","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","G7","5","5","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East of England","Suffolk CC","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","London","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Barnet","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Brent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Brent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Croydon","G6","10","10","77380","73400"
"In post","2022","Commercial","London","Croydon","G7","5","5","[c]","[c]"
"In post","2022","Commercial","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","AO","20","20","21910","21660"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","G6","10","10","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","G7","15","15","54560","53860"
"In post","2022","Commercial","London","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lambeth","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","London","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Lewisham and Southwark","SCS level","5","5","[c]","[c]"
"In post","2022","Commercial","London","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","London","Tower Hamlets","EO","20","20","28150","27860"
"In post","2022","Commercial","London","Tower Hamlets","G6","15","15","72580","68910"
"In post","2022","Commercial","London","Tower Hamlets","G7","45","45","58830","57710"
"In post","2022","Commercial","London","Tower Hamlets","HEO","30","30","35140","34550"
