"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","National Crime Agency","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","EO","25","[c]","36890","38440"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","HEO","25","[c]","41970","40880"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","AO","15","[c]","22940","22850"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","EO","90","[c]","33550","34140"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","HEO","40","[c]","42590","43710"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","SEO","20","[c]","46670","45620"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","AA","10","[c]","22810","23230"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","EO","10","[c]","27060","27230"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Economics","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","G7","45","[c]","74670","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","SEO","45","[c]","49660","51360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","AO","10","[c]","21340","21410"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
