"Status","Year","Age","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Geography","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Delivery","Outside London","40","30","32490","30210"
"In post","2022","60-64","Analysis","Operational Research","London","10","10","[c]","[c]"
"In post","2022","60-64","Analysis","Operational Research","Outside London","15","10","44360","47570"
"In post","2022","60-64","Analysis","Other","London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Policy","London","15","15","46150","45360"
"In post","2022","60-64","Analysis","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Analysis","Science and Engineering","Outside London","50","40","38760","36950"
"In post","2022","60-64","Analysis","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Social Research","Outside London","10","10","50310","51210"
"In post","2022","60-64","Analysis","Statistics","London","15","15","53840","45630"
"In post","2022","60-64","Analysis","Statistics","Outside London","25","25","42870","39670"
"In post","2022","60-64","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Commercial","London","35","35","45330","42270"
"In post","2022","60-64","Commercial","Commercial","Outside London","185","160","39250","38320"
"In post","2022","60-64","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Operational Delivery","London","15","15","67520","57080"
"In post","2022","60-64","Commercial","Operational Delivery","Outside London","20","15","33890","29750"
"In post","2022","60-64","Commercial","Other","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Commercial","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Commercial","Unknown","London","35","30","77930","64500"
"In post","2022","60-64","Commercial","Unknown","Outside London","25","25","68510","66990"
"In post","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Communications","London","50","45","47230","41580"
"In post","2022","60-64","Communications","Communications","Outside London","80","75","35580","33290"
"In post","2022","60-64","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Knowledge and Information Management","London","10","5","[c]","[c]"
"In post","2022","60-64","Communications","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Operational Delivery","Outside London","60","50","27700","26590"
"In post","2022","60-64","Communications","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Communications","Tax","Outside London","50","40","28980","26820"
"In post","2022","60-64","Communications","Unknown","London","5","5","[c]","[c]"
"In post","2022","60-64","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Counter Fraud","London","155","130","33800","31880"
"In post","2022","60-64","Counter Fraud","Counter Fraud","Outside London","650","475","27650","27570"
"In post","2022","60-64","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Legal","London","65","55","38910","37930"
"In post","2022","60-64","Counter Fraud","Legal","Outside London","135","105","32010","28920"
"In post","2022","60-64","Counter Fraud","Operational Delivery","London","70","55","33220","31020"
"In post","2022","60-64","Counter Fraud","Operational Delivery","Outside London","330","250","28310","27570"
"In post","2022","60-64","Counter Fraud","Other","London","10","10","47840","39420"
"In post","2022","60-64","Counter Fraud","Other","Outside London","30","25","40600","35980"
"In post","2022","60-64","Counter Fraud","Tax","London","45","35","46650","40910"
"In post","2022","60-64","Counter Fraud","Tax","Outside London","160","120","41080","35050"
"In post","2022","60-64","Counter Fraud","Unknown","London","5","5","[c]","[c]"
"In post","2022","60-64","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","Operational Delivery","London","85","70","29650","26400"
"In post","2022","60-64","Debt","Operational Delivery","Outside London","295","230","24390","22080"
"In post","2022","60-64","Debt","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","Other","Outside London","295","220","22880","21260"
"In post","2022","60-64","Debt","Other","Unknown","20","15","26530","25110"
"In post","2022","60-64","Debt","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Debt","Tax","Outside London","15","15","21940","21250"
"In post","2022","60-64","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","London","125","115","46080","40200"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Outside London","880","765","39020","35980"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","London","25","25","37480","33070"
"In post","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Outside London","65","60","30190","26930"
"In post","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Operational Delivery","London","10","10","46830","41420"
"In post","2022","60-64","Digital, Data & Technology","Operational Delivery","Outside London","25","20","35440","35980"
"In post","2022","60-64","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Other","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Policy","London","5","5","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Project Delivery","Outside London","20","15","37960","34290"
"In post","2022","60-64","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Science and Engineering","Outside London","35","30","42420","40140"
"In post","2022","60-64","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Unknown","London","20","20","56860","54700"
"In post","2022","60-64","Digital, Data & Technology","Unknown","Outside London","15","15","43840","37300"
"In post","2022","60-64","Finance","Commercial","London","10","10","42510","39000"
"In post","2022","60-64","Finance","Commercial","Outside London","35","30","31570","31990"
"In post","2022","60-64","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Corporate Finance","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Finance","Digital, Data and Technology","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Finance","Finance","London","130","125","45470","41750"
"In post","2022","60-64","Finance","Finance","Outside London","455","380","37670","34290"
"In post","2022","60-64","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Operational Delivery","London","10","10","37390","37930"
"In post","2022","60-64","Finance","Operational Delivery","Outside London","155","115","23270","22080"
"In post","2022","60-64","Finance","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Security","Outside London","20","20","38800","35360"
"In post","2022","60-64","Finance","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","London","5","5","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
