"Status","Year","Organisation","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Commercial Service","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","Monmouthshire and Newport","Outside London","115","115","36050","31250"
"In post","2022","Crown Commercial Service","West Midlands (England)","Birmingham","Outside London","30","30","32010","30420"
"In post","2022","Crown Commercial Service","West Midlands (England)","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Aberdeen City and Aberdeenshire","Outside London","120","115","34350","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Angus and Dundee City","Outside London","105","100","36480","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","Outside London","550","530","38660","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Clackmannanshire and Fife","Outside London","85","80","34180","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Dumfries and Galloway","Outside London","45","40","32360","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","85","80","33070","28990"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","80","75","27330","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Falkirk","Outside London","65","60","36560","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Glasgow City","Outside London","650","610","37220","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","130","120","38730","30950"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","70","65","35070","28640"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","North Lanarkshire","Outside London","100","95","39450","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Perth and Kinross, and Stirling","Outside London","25","25","37440","36130"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Scottish Borders","Outside London","15","15","23460","21050"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","South Lanarkshire","Outside London","170","155","38880","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","West Lothian","Outside London","25","20","32540","27230"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Leicester","Outside London","135","125","39460","38000"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Lincolnshire CC","Outside London","20","15","46930","55610"
"In post","2022","Crown Prosecution Service","East Midlands (England)","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","Nottingham","Outside London","300","280","37830","30930"
"In post","2022","Crown Prosecution Service","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","West Northamptonshire","Outside London","15","15","43510","48080"
"In post","2022","Crown Prosecution Service","East of England","Cambridgeshire CC","Outside London","15","10","41010","38000"
"In post","2022","Crown Prosecution Service","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Heart of Essex","Outside London","200","185","42070","39880"
"In post","2022","Crown Prosecution Service","East of England","Hertfordshire CC","Outside London","180","160","43430","40000"
"In post","2022","Crown Prosecution Service","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Norwich and East Norfolk","Outside London","80","70","35210","27260"
"In post","2022","Crown Prosecution Service","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","Suffolk CC","Outside London","35","30","40170","34480"
"In post","2022","Crown Prosecution Service","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Bexley and Greenwich","London","10","10","37230","24590"
"In post","2022","Crown Prosecution Service","London","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Croydon","London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Harrow and Hillingdon","London","10","10","41060","30110"
"In post","2022","Crown Prosecution Service","London","Hounslow and Richmond upon Thames","London","10","10","31270","24590"
"In post","2022","Crown Prosecution Service","London","Lewisham and Southwark","London","15","15","31230","24590"
"In post","2022","Crown Prosecution Service","London","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","Redbridge and Waltham Forest","London","15","15","34400","24590"
"In post","2022","Crown Prosecution Service","London","Westminster","London","1690","1595","44820","40000"
"In post","2022","Crown Prosecution Service","North East (England)","Durham","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","South Teesside","Outside London","90","80","38730","32370"
"In post","2022","Crown Prosecution Service","North East (England)","Tyneside","Outside London","255","235","39120","34480"
"In post","2022","Crown Prosecution Service","North West (England)","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","East Cumbria","Outside London","35","30","37920","31270"
"In post","2022","Crown Prosecution Service","North West (England)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Liverpool","Outside London","380","360","37230","30130"
"In post","2022","Crown Prosecution Service","North West (England)","Manchester","Outside London","365","340","40210","34480"
"In post","2022","Crown Prosecution Service","North West (England)","Mid Lancashire","Outside London","180","170","39820","38000"
"In post","2022","Crown Prosecution Service","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Warrington","Outside London","25","25","48780","43750"
"In post","2022","Crown Prosecution Service","North West (England)","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
