"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","G7","30","[c]","50640","49700"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","HEO","20","[c]","32530","32000"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Outside London","SEO","20","[c]","38710","37300"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","London","HEO","10","[c]","34390","33050"
"New entrant CS","2022","Finance","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","AO","15","[c]","21260","21260"
"New entrant CS","2022","Finance","Commercial","Outside London","EO","10","[c]","26880","27570"
"New entrant CS","2022","Finance","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Commercial","Outside London","HEO","10","[c]","31160","31990"
"New entrant CS","2022","Finance","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","EO","40","[c]","28160","27270"
"New entrant CS","2022","Finance","Finance","London","G6","15","[c]","69110","70300"
"New entrant CS","2022","Finance","Finance","London","G7","30","[c]","56090","54430"
"New entrant CS","2022","Finance","Finance","London","HEO","60","[c]","34410","33210"
"New entrant CS","2022","Finance","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","London","SEO","50","[c]","42410","42000"
"New entrant CS","2022","Finance","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Outside London","AO","105","[c]","21110","21250"
"New entrant CS","2022","Finance","Finance","Outside London","EO","230","[c]","24650","25000"
"New entrant CS","2022","Finance","Finance","Outside London","G6","15","[c]","63170","62000"
"New entrant CS","2022","Finance","Finance","Outside London","G7","75","[c]","52050","50280"
"New entrant CS","2022","Finance","Finance","Outside London","HEO","150","[c]","31510","30450"
"New entrant CS","2022","Finance","Finance","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Outside London","SEO","170","[c]","39280","38640"
"New entrant CS","2022","Finance","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","AO","40","[c]","21250","21250"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","AO","480","[c]","21220","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","EO","35","[c]","24940","24920"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","AO","30","[c]","23600","23770"
"New entrant CS","2022","Human Resources","Human Resources","London","EO","115","[c]","26930","26970"
"New entrant CS","2022","Human Resources","Human Resources","London","G6","10","[c]","68600","67560"
"New entrant CS","2022","Human Resources","Human Resources","London","G7","30","[c]","56080","55000"
"New entrant CS","2022","Human Resources","Human Resources","London","HEO","90","[c]","33350","32790"
"New entrant CS","2022","Human Resources","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","SEO","40","[c]","42020","40650"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","AA","20","[c]","18690","19380"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","AO","170","[c]","21370","21170"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","EO","155","[c]","25290","25490"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","G6","20","[c]","63910","63500"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","G7","80","[c]","52070","50430"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","HEO","165","[c]","31320","30730"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","SCS level","10","[c]","85100","74700"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","SEO","85","[c]","39360","38650"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","AO","25","[c]","20920","21250"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","EO","60","[c]","27360","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","SEO","10","[c]","38980","39330"
"New entrant CS","2022","Human Resources","Other","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","AO","50","[c]","20990","21050"
"New entrant CS","2022","Human Resources","Unknown","Outside London","EO","25","[c]","24450","23850"
"New entrant CS","2022","Human Resources","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","G7","10","[c]","50820","49700"
"New entrant CS","2022","Human Resources","Unknown","Outside London","HEO","30","[c]","31640","32000"
"New entrant CS","2022","Human Resources","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
