"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Unknown","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","AA","45","[c]","22610","23230"
"Leaver CS","2022","60-64","Unknown","Unknown","AO","380","[c]","23470","21260"
"Leaver CS","2022","60-64","Unknown","Unknown","EO","240","[c]","29350","27570"
"Leaver CS","2022","60-64","Unknown","Unknown","G6","65","[c]","73650","75340"
"Leaver CS","2022","60-64","Unknown","Unknown","G7","95","[c]","59760","62170"
"Leaver CS","2022","60-64","Unknown","Unknown","HEO","200","[c]","35260","36130"
"Leaver CS","2022","60-64","Unknown","Unknown","SCS level","40","[c]","97290","83230"
"Leaver CS","2022","60-64","Unknown","Unknown","SEO","120","[c]","45960","47490"
"Leaver CS","2022","60-64","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Geography","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Analysis","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Communications","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","AO","25","[c]","21940","21260"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","EO","35","[c]","27960","27570"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Debt","Other","AO","45","[c]","21170","21010"
"Leaver CS","2022","65+","Debt","Other","EO","10","[c]","27240","27570"
"Leaver CS","2022","65+","Debt","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","EO","35","[c]","28650","27570"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","G7","10","[c]","56140","56510"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","HEO","20","[c]","34500","34060"
"Leaver CS","2022","65+","Digital, Data & Technology","Digital, Data and Technology","SEO","10","[c]","43130","43370"
"Leaver CS","2022","65+","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","AO","15","[c]","22480","22200"
"Leaver CS","2022","65+","Finance","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Finance","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Human Resources","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Legal","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Legal","G7","20","[c]","61900","62590"
"Leaver CS","2022","65+","Legal","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Operational Delivery","AO","10","[c]","23030","23550"
"Leaver CS","2022","65+","Legal","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inspector of Education and Training","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Inspector of Education and Training","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","EO","15","[c]","26800","26270"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Medicine","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Medicine","SCS level","15","[c]","100770","94030"
"Leaver CS","2022","65+","No function","Operational Delivery","AA","270","[c]","19020","19130"
"Leaver CS","2022","65+","No function","Operational Delivery","AO","875","[c]","21550","21260"
"Leaver CS","2022","65+","No function","Operational Delivery","EO","630","[c]","28140","27570"
"Leaver CS","2022","65+","No function","Operational Delivery","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Operational Delivery","G7","25","[c]","58830","58220"
"Leaver CS","2022","65+","No function","Operational Delivery","HEO","110","[c]","33780","33840"
"Leaver CS","2022","65+","No function","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Operational Delivery","SEO","65","[c]","44990","43630"
"Leaver CS","2022","65+","No function","Operational Delivery","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Other","AO","15","[c]","21940","21260"
"Leaver CS","2022","65+","No function","Other","EO","30","[c]","25770","27570"
"Leaver CS","2022","65+","No function","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Other","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Other","HEO","10","[c]","32140","32010"
"Leaver CS","2022","65+","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Other","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Policy","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","G7","20","[c]","55420","52980"
"Leaver CS","2022","65+","No function","Science and Engineering","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Science and Engineering","SEO","15","[c]","39780","40280"
"Leaver CS","2022","65+","No function","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","No function","Veterinarian","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Operational Delivery","G7","[c]","[c]","[c]","[c]"
