"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","London","205","[c]","51840","53620"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","Outside London","50","[c]","43710","40370"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","Outside London","85","[c]","45020","40670"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","Outside London","60","[c]","37720","33300"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","Outside London","170","[c]","35910","33840"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","35","[c]","42060","40600"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Wales","Outside London","50","[c]","39400","36840"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","Outside London","35","[c]","37170","34420"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","Outside London","55","[c]","44360","40070"
"Leaver CS","2022","Declared non-disabled","Finance","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","London","85","[c]","48140","41620"
"Leaver CS","2022","Declared non-disabled","Finance","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","Outside London","35","[c]","35870","33000"
"Leaver CS","2022","Declared non-disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","Outside London","50","[c]","37710","33000"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","Outside London","35","[c]","40520","42040"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North West (England)","Outside London","40","[c]","23300","21300"
"Leaver CS","2022","Declared non-disabled","Grants Management","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","London","145","[c]","43410","38540"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","Outside London","45","[c]","30400","27570"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","Outside London","45","[c]","30910","27570"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","Outside London","50","[c]","35710","33910"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","London","245","[c]","51320","51250"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","Outside London","35","[c]","45970","51470"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Midlands (England)","Outside London","910","[c]","29140","27570"
"Leaver CS","2022","Declared non-disabled","No function","East of England","Outside London","1185","[c]","31030","27570"
"Leaver CS","2022","Declared non-disabled","No function","London","London","3160","[c]","39860","32310"
"Leaver CS","2022","Declared non-disabled","No function","North East (England)","Outside London","845","[c]","26500","21260"
"Leaver CS","2022","Declared non-disabled","No function","North West (England)","Outside London","1630","[c]","27830","25120"
"Leaver CS","2022","Declared non-disabled","No function","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Scotland","Outside London","710","[c]","26780","25600"
"Leaver CS","2022","Declared non-disabled","No function","South East (England)","Outside London","1780","[c]","30600","27570"
"Leaver CS","2022","Declared non-disabled","No function","South West (England)","Outside London","1415","[c]","30550","27570"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","Unknown","300","[c]","24030","21840"
"Leaver CS","2022","Declared non-disabled","No function","Wales","Outside London","670","[c]","26050","21840"
"Leaver CS","2022","Declared non-disabled","No function","West Midlands (England)","Outside London","1090","[c]","30730","27570"
"Leaver CS","2022","Declared non-disabled","No function","Yorkshire and The Humber","Outside London","1240","[c]","30180","27570"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","London","London","110","[c]","55110","53470"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North West (England)","Outside London","40","[c]","36370","35170"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Scotland","Outside London","65","[c]","32680","28070"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South East (England)","Outside London","90","[c]","35580","35300"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South West (England)","Outside London","430","[c]","36570","34990"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","London","London","45","[c]","51770","45750"
"Leaver CS","2022","Declared non-disabled","Property","North East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","South East (England)","Outside London","45","[c]","35260","33300"
"Leaver CS","2022","Declared non-disabled","Property","South West (England)","Outside London","45","[c]","30760","26350"
"Leaver CS","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Yorkshire and The Humber","Outside London","65","[c]","29620","22130"
"Leaver CS","2022","Declared non-disabled","Security","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","East of England","Outside London","50","[c]","35980","33300"
"Leaver CS","2022","Declared non-disabled","Security","London","London","60","[c]","35000","32070"
"Leaver CS","2022","Declared non-disabled","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","North West (England)","Outside London","10","[c]","[c]","[c]"
