"Status","Year","Ethnicity","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","40","[c]","31370","27570"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","55","[c]","37660","36180"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","80","[c]","37990","34620"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Female","Heterosexual / straight","340","[c]","30750","27570"
"Leaver CS","2022","White","Greater Manchester","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Female","Undeclared","35","[c]","30800","26120"
"Leaver CS","2022","White","Greater Manchester","Female","Unknown","140","[c]","26180","21490"
"Leaver CS","2022","White","Greater Manchester","Male","Heterosexual / straight","285","[c]","33630","27570"
"Leaver CS","2022","White","Greater Manchester","Male","LGBO","35","[c]","32050","27570"
"Leaver CS","2022","White","Greater Manchester","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Male","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Female","Heterosexual / straight","395","[c]","28470","26670"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Female","Unknown","85","[c]","33630","27570"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Male","Heterosexual / straight","495","[c]","32090","27570"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Male","Undeclared","35","[c]","32710","29200"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Male","Unknown","65","[c]","40700","39490"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","125","[c]","27740","26120"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","140","[c]","29180","27570"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Female","Heterosexual / straight","60","[c]","25750","23230"
"Leaver CS","2022","White","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Male","Heterosexual / straight","45","[c]","30660","27570"
"Leaver CS","2022","White","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Female","Heterosexual / straight","580","[c]","44340","39950"
"Leaver CS","2022","White","Inner London - East","Female","LGBO","50","[c]","37540","31960"
"Leaver CS","2022","White","Inner London - East","Female","Undeclared","70","[c]","46110","39840"
"Leaver CS","2022","White","Inner London - East","Female","Unknown","135","[c]","56470","52650"
"Leaver CS","2022","White","Inner London - East","Male","Heterosexual / straight","320","[c]","49290","40940"
"Leaver CS","2022","White","Inner London - East","Male","LGBO","55","[c]","42950","34570"
"Leaver CS","2022","White","Inner London - East","Male","Undeclared","40","[c]","50040","42310"
"Leaver CS","2022","White","Inner London - East","Male","Unknown","115","[c]","61130","60410"
"Leaver CS","2022","White","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","Female","Heterosexual / straight","800","[c]","46610","42200"
"Leaver CS","2022","White","Inner London - West","Female","LGBO","100","[c]","38940","34020"
"Leaver CS","2022","White","Inner London - West","Female","Undeclared","90","[c]","44080","41650"
"Leaver CS","2022","White","Inner London - West","Female","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","Male","Heterosexual / straight","810","[c]","49350","45110"
"Leaver CS","2022","White","Inner London - West","Male","LGBO","115","[c]","45950","41370"
"Leaver CS","2022","White","Inner London - West","Male","Undeclared","70","[c]","51080","45990"
"Leaver CS","2022","White","Inner London - West","Male","Unknown","150","[c]","57580","54420"
"Leaver CS","2022","White","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Female","Heterosexual / straight","230","[c]","29990","29290"
"Leaver CS","2022","White","Kent","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Male","Heterosexual / straight","235","[c]","31120","27920"
"Leaver CS","2022","White","Kent","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Female","Heterosexual / straight","320","[c]","26850","21260"
"Leaver CS","2022","White","Lancashire","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Female","Unknown","105","[c]","25440","21260"
"Leaver CS","2022","White","Lancashire","Male","Heterosexual / straight","245","[c]","26420","21260"
"Leaver CS","2022","White","Lancashire","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","215","[c]","28740","26120"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","160","[c]","35130","27570"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Female","Heterosexual / straight","90","[c]","26180","26670"
"Leaver CS","2022","White","Lincolnshire","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Male","Heterosexual / straight","115","[c]","29980","27570"
"Leaver CS","2022","White","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Female","Heterosexual / straight","415","[c]","28020","24970"
"Leaver CS","2022","White","Merseyside","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Female","Undeclared","30","[c]","25210","23290"
"Leaver CS","2022","White","Merseyside","Female","Unknown","170","[c]","29630","27570"
"Leaver CS","2022","White","Merseyside","Male","Heterosexual / straight","230","[c]","28190","24890"
"Leaver CS","2022","White","Merseyside","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Female","Heterosexual / straight","35","[c]","30790","27570"
"Leaver CS","2022","White","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Male","Heterosexual / straight","45","[c]","33360","28740"
"Leaver CS","2022","White","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Female","Heterosexual / straight","135","[c]","29730","27570"
"Leaver CS","2022","White","North Yorkshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Male","Heterosexual / straight","120","[c]","33850","30970"
"Leaver CS","2022","White","North Yorkshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Female","Heterosexual / straight","50","[c]","28040","24530"
"Leaver CS","2022","White","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Male","Heterosexual / straight","60","[c]","28470","22130"
"Leaver CS","2022","White","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","400","[c]","28370","23940"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Female","Unknown","380","[c]","28280","26120"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","265","[c]","28250","21260"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Male","LGBO","15","[c]","[c]","[c]"
