"Status","Year","Age","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Public Health England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Communications","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","20","[c]","27300","27570"
"Leaver Dept.","2022","20-29","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Counter Fraud","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Debt","Department for Work and Pensions (excl. agencies)","20","[c]","21890","21260"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","20","[c]","34610","34550"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Companies House","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","15","[c]","35180","33300"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","20","[c]","34500","35310"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Education and Skills Funding Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Public Health England","20","[c]","30180","28590"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Serious Fraud Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Digital, Data & Technology","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Defence Equipment and Support","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Education (excl. agencies)","10","[c]","33380","30200"
"Leaver Dept.","2022","20-29","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Department for Work and Pensions (excl. agencies)","10","[c]","33300","33490"
"Leaver Dept.","2022","20-29","Finance","Department of Health and Social Care (excl. agencies)","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Public Health England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Finance","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Grants Management","Rural Payments Agency","25","[c]","22180","21300"
"Leaver Dept.","2022","20-29","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Cabinet Office (excl. agencies)","45","[c]","28720","27500"
"Leaver Dept.","2022","20-29","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Department for Work and Pensions (excl. agencies)","25","[c]","29810","28000"
"Leaver Dept.","2022","20-29","Human Resources","Department of Health and Social Care (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Ministry of Defence (excl. agencies)","15","[c]","32190","32000"
"Leaver Dept.","2022","20-29","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","Public Health England","40","[c]","29880","26880"
"Leaver Dept.","2022","20-29","Human Resources","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Internal Audit","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Legal","Crown Prosecution Service","35","[c]","24620","23770"
"Leaver Dept.","2022","20-29","Legal","Government Legal Department","20","[c]","29730","27350"
"Leaver Dept.","2022","20-29","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Advisory, Conciliation and Arbitration Service","10","[c]","23530","24250"
"Leaver Dept.","2022","20-29","No function","Animal and Plant Health Agency","15","[c]","25330","24920"
"Leaver Dept.","2022","20-29","No function","Cabinet Office (excl. agencies)","745","[c]","34430","32000"
"Leaver Dept.","2022","20-29","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Companies House","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Crown Office and Procurator Fiscal Service","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Defence Equipment and Support","35","[c]","26640","27540"
"Leaver Dept.","2022","20-29","No function","Defence Science and Technology Laboratory","15","[c]","30630","29230"
"Leaver Dept.","2022","20-29","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","200","[c]","38780","35790"
"Leaver Dept.","2022","20-29","No function","Department for Digital, Culture, Media and Sport","75","[c]","36860","34020"
"Leaver Dept.","2022","20-29","No function","Department for Education (excl. agencies)","90","[c]","36510","33300"
"Leaver Dept.","2022","20-29","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","135","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for International Trade","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","90","[c]","34180","33210"
"Leaver Dept.","2022","20-29","No function","Department for Transport (excl. agencies)","135","[c]","37930","34710"
"Leaver Dept.","2022","20-29","No function","Department for Work and Pensions (excl. agencies)","665","[c]","27380","27570"
"Leaver Dept.","2022","20-29","No function","Department of Health and Social Care (excl. agencies)","170","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Driver and Vehicle Licensing Agency","30","[c]","21900","21840"
"Leaver Dept.","2022","20-29","No function","Driver and Vehicle Standards Agency","20","[c]","22960","21840"
"Leaver Dept.","2022","20-29","No function","Education and Skills Funding Agency","15","[c]","31290","28500"
"Leaver Dept.","2022","20-29","No function","Food Standards Agency","10","[c]","36110","35370"
"Leaver Dept.","2022","20-29","No function","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Health and Safety Executive","15","[c]","26670","23970"
"Leaver Dept.","2022","20-29","No function","HM Courts and Tribunals Service","220","[c]","23130","20970"
"Leaver Dept.","2022","20-29","No function","HM Prison and Probation Service","175","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","HM Treasury (excl. agencies)","70","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Legal Aid Agency","10","[c]","21820","20970"
"Leaver Dept.","2022","20-29","No function","Maritime and Coastguard Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","No function","Medicines and Healthcare Products Regulatory Agency","5","[c]","[c]","[c]"
