"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","G6/G7","G7","15","15","50040","48990"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","SEO/HEO","HEO","15","15","29660","29180"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Birmingham","SEO/HEO","SEO","30","30","36860","36700"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Blackburn with Darwen","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","AA/AO","AO","15","10","22080","21300"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","EO","EO","55","55","24550","24920"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","G6/G7","G6","75","75","60020","59160"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","G6/G7","G7","260","245","49580","48370"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","SCS level","SCS level","10","10","82050","75610"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","SEO/HEO","HEO","220","210","30080","29180"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","SEO/HEO","SEO","270","255","37360","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","EO","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Camden and City of London","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Central Hampshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","EO","EO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","G6/G7","G7","20","20","50790","49690"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","SEO/HEO","HEO","20","20","29950","29180"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","SEO/HEO","SEO","10","10","37530","36050"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","City of Edinburgh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","SEO","15","15","36780","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Coventry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Croydon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","AA/AO","AO","15","10","21620","21300"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","EO","EO","15","10","25350","25100"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","G6/G7","G6","10","10","58620","58110"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","G6/G7","G7","30","30","49500","48840"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","SEO/HEO","HEO","25","25","29850","29910"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon CC","SEO/HEO","SEO","45","40","37150","36520"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","EO","EO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Cumbria","SEO/HEO","SEO","10","10","37270","36600"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Riding of Yorkshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
