"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Security","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","AA/AO","Male","85","[c]","32060","39070"
"Leaver CS","2022","60-64","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tax","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","AA/AO","Female","325","[c]","22430","21260"
"Leaver CS","2022","60-64","Unknown","AA/AO","Male","140","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Female","155","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","EO","Male","120","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","G6/G7","Male","120","[c]","69810","70480"
"Leaver CS","2022","60-64","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Female","165","[c]","41290","40600"
"Leaver CS","2022","60-64","Unknown","SEO/HEO","Male","205","[c]","40900","39660"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Communications","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Counter Fraud","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Finance","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Human Resources","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Internal Audit","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","AA/AO","Female","740","[c]","21150","21260"
"Leaver CS","2022","65+","Operational Delivery","AA/AO","Male","560","[c]","21490","21260"
"Leaver CS","2022","65+","Operational Delivery","EO","Female","420","[c]","27780","27570"
"Leaver CS","2022","65+","Operational Delivery","EO","Male","330","[c]","28620","27570"
"Leaver CS","2022","65+","Operational Delivery","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","SEO/HEO","Female","100","[c]","37010","34660"
"Leaver CS","2022","65+","Operational Delivery","SEO/HEO","Male","115","[c]","38910","37200"
"Leaver CS","2022","65+","Operational Delivery","Unknown","Female","100","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Delivery","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","AA/AO","Female","120","[c]","21160","21260"
"Leaver CS","2022","65+","Other","AA/AO","Male","130","[c]","20670","20760"
"Leaver CS","2022","65+","Other","EO","Female","45","[c]","26020","27570"
"Leaver CS","2022","65+","Other","EO","Male","85","[c]","27140","27570"
"Leaver CS","2022","65+","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","SEO/HEO","Male","60","[c]","37960","36460"
"Leaver CS","2022","65+","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Property","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","G6/G7","Male","30","[c]","59990","59770"
"Leaver CS","2022","65+","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","SEO/HEO","Male","45","[c]","37960","38300"
"Leaver CS","2022","65+","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Science and Engineering","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Security","AA/AO","Male","55","[c]","25350","21830"
