"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Analysis","EO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Debt","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","EO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Grants Management","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal","AA/AO","20","20","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","AA/AO","345","325","21420","21260"
"In post","2022","16-19","Declared non-disabled","No function","EO","50","50","26500","27570"
"In post","2022","16-19","Declared non-disabled","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Project Delivery","EO","40","40","19400","19460"
"In post","2022","16-19","Declared non-disabled","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Property","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","AA/AO","35","35","21710","21260"
"In post","2022","16-19","Declared non-disabled","Unknown","EO","5","5","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Undeclared","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Analysis","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Debt","AA/AO","25","20","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","AA/AO","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","AA/AO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","No function","AA/AO","230","215","21480","21250"
"In post","2022","16-19","Unknown","No function","EO","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","EO","45","45","17540","17140"
"In post","2022","16-19","Unknown","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Property","EO","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Security","EO","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","AA/AO","60","60","21840","21680"
"In post","2022","16-19","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","35","35","17940","16450"
"In post","2022","20-29","Declared disabled","Analysis","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Analysis","EO","40","40","26460","26060"
"In post","2022","20-29","Declared disabled","Analysis","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Analysis","SEO/HEO","160","155","34830","34260"
"In post","2022","20-29","Declared disabled","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Commercial","EO","30","30","[c]","[c]"
"In post","2022","20-29","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Commercial","SEO/HEO","30","30","34540","34500"
"In post","2022","20-29","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Communications","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Communications","EO","50","45","27100","26820"
"In post","2022","20-29","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Communications","SEO/HEO","40","40","35540","33370"
"In post","2022","20-29","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Counter Fraud","AA/AO","40","40","22060","21260"
"In post","2022","20-29","Declared disabled","Counter Fraud","EO","80","75","27790","27570"
"In post","2022","20-29","Declared disabled","Counter Fraud","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Counter Fraud","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Debt","AA/AO","65","65","21500","21260"
"In post","2022","20-29","Declared disabled","Debt","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","AA/AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","EO","70","70","26330","26510"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","SEO/HEO","100","100","34390","33300"
"In post","2022","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Finance","AA/AO","10","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Finance","EO","30","30","25130","25260"
"In post","2022","20-29","Declared disabled","Finance","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Finance","SEO/HEO","35","35","34040","32910"
"In post","2022","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Grants Management","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Grants Management","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Human Resources","AA/AO","35","35","21150","21170"
"In post","2022","20-29","Declared disabled","Human Resources","EO","50","45","26870","27500"
"In post","2022","20-29","Declared disabled","Human Resources","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Human Resources","SEO/HEO","85","85","33670","33210"
"In post","2022","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","AA/AO","35","35","22310","22200"
"In post","2022","20-29","Declared disabled","Legal","EO","35","35","28280","27010"
"In post","2022","20-29","Declared disabled","Legal","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","AA/AO","1235","1195","22680","21260"
"In post","2022","20-29","Declared disabled","No function","EO","1005","990","28030","27570"
"In post","2022","20-29","Declared disabled","No function","G6/G7","175","175","54130","53380"
"In post","2022","20-29","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","No function","SEO/HEO","790","785","34630","33570"
"In post","2022","20-29","Declared disabled","No function","Unknown","325","320","25740","24090"
"In post","2022","20-29","Declared disabled","Project Delivery","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","EO","105","100","24910","25750"
"In post","2022","20-29","Declared disabled","Project Delivery","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","SEO/HEO","135","135","33810","33370"
"In post","2022","20-29","Declared disabled","Project Delivery","Unknown","35","35","29590","29650"
"In post","2022","20-29","Declared disabled","Property","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","AA/AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","EO","30","30","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","SEO/HEO","30","30","35140","34550"
"In post","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","AA/AO","160","160","22430","21680"
"In post","2022","20-29","Declared disabled","Unknown","EO","180","175","26940","27230"
"In post","2022","20-29","Declared disabled","Unknown","G6/G7","40","40","55850","55630"
"In post","2022","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","SEO/HEO","175","170","35820","35070"
"In post","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Analysis","AA/AO","125","125","21800","21260"
"In post","2022","20-29","Declared non-disabled","Analysis","EO","245","245","27210","27500"
"In post","2022","20-29","Declared non-disabled","Analysis","G6/G7","265","260","55560","54650"
"In post","2022","20-29","Declared non-disabled","Analysis","SEO/HEO","1260","1255","35180","34610"
"In post","2022","20-29","Declared non-disabled","Commercial","AA/AO","35","35","21400","21670"
"In post","2022","20-29","Declared non-disabled","Commercial","EO","160","160","26240","26350"
"In post","2022","20-29","Declared non-disabled","Commercial","G6/G7","40","40","55900","53430"
"In post","2022","20-29","Declared non-disabled","Commercial","SEO/HEO","330","325","35190","34500"
"In post","2022","20-29","Declared non-disabled","Commercial","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","AA/AO","55","55","21850","21250"
"In post","2022","20-29","Declared non-disabled","Communications","EO","590","585","26820","26820"
"In post","2022","20-29","Declared non-disabled","Communications","G6/G7","45","45","54740","54160"
"In post","2022","20-29","Declared non-disabled","Communications","SEO/HEO","445","440","35570","33370"
"In post","2022","20-29","Declared non-disabled","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","AA/AO","250","245","22360","21260"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","EO","695","685","27850","27570"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","G6/G7","35","35","56170","55210"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","SEO/HEO","265","260","34990","33370"
"In post","2022","20-29","Declared non-disabled","Debt","AA/AO","605","580","21370","21250"
"In post","2022","20-29","Declared non-disabled","Debt","EO","85","85","26630","26820"
"In post","2022","20-29","Declared non-disabled","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Debt","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","AA/AO","155","155","20960","21170"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","EO","545","540","26860","26670"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","G6/G7","195","195","54490","54700"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","SEO/HEO","965","960","35270","33370"
"In post","2022","20-29","Declared non-disabled","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","AA/AO","135","130","21670","21250"
"In post","2022","20-29","Declared non-disabled","Finance","EO","310","310","25610","26350"
"In post","2022","20-29","Declared non-disabled","Finance","G6/G7","105","105","55320","54270"
"In post","2022","20-29","Declared non-disabled","Finance","SEO/HEO","460","455","35670","35310"
"In post","2022","20-29","Declared non-disabled","Finance","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Grants Management","AA/AO","280","275","21260","21300"
"In post","2022","20-29","Declared non-disabled","Grants Management","EO","65","65","24890","24920"
"In post","2022","20-29","Declared non-disabled","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Grants Management","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","AA/AO","175","175","21530","21170"
"In post","2022","20-29","Declared non-disabled","Human Resources","EO","315","310","26520","26820"
"In post","2022","20-29","Declared non-disabled","Human Resources","G6/G7","90","90","55250","54110"
"In post","2022","20-29","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","SEO/HEO","445","440","33600","33000"
"In post","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","SEO/HEO","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal","AA/AO","240","235","22150","22200"
"In post","2022","20-29","Declared non-disabled","Legal","EO","380","375","27560","26970"
"In post","2022","20-29","Declared non-disabled","Legal","G6/G7","155","155","52510","50500"
"In post","2022","20-29","Declared non-disabled","Legal","SEO/HEO","270","270","38540","40000"
"In post","2022","20-29","Declared non-disabled","No function","AA/AO","11280","11005","23220","21260"
"In post","2022","20-29","Declared non-disabled","No function","EO","7620","7525","27800","27570"
"In post","2022","20-29","Declared non-disabled","No function","G6/G7","1690","1685","54640","53420"
"In post","2022","20-29","Declared non-disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","No function","SEO/HEO","6800","6765","34550","33570"
"In post","2022","20-29","Declared non-disabled","No function","Unknown","2135","2100","25720","24090"
"In post","2022","20-29","Declared non-disabled","Project Delivery","AA/AO","80","75","21530","21260"
"In post","2022","20-29","Declared non-disabled","Project Delivery","EO","750","745","24340","25010"
"In post","2022","20-29","Declared non-disabled","Project Delivery","G6/G7","140","140","54850","54110"
"In post","2022","20-29","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Project Delivery","SEO/HEO","1390","1380","33640","33080"
"In post","2022","20-29","Declared non-disabled","Project Delivery","Unknown","285","285","28580","27540"
"In post","2022","20-29","Declared non-disabled","Property","AA/AO","110","110","21360","22010"
"In post","2022","20-29","Declared non-disabled","Property","EO","190","185","26270","26030"
"In post","2022","20-29","Declared non-disabled","Property","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Property","SEO/HEO","240","240","34530","33000"
"In post","2022","20-29","Declared non-disabled","Property","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Security","AA/AO","430","430","24780","24610"
"In post","2022","20-29","Declared non-disabled","Security","EO","175","175","27570","26670"
"In post","2022","20-29","Declared non-disabled","Security","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Security","SEO/HEO","230","230","35950","34890"
"In post","2022","20-29","Declared non-disabled","Security","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","AA/AO","1715","1650","22290","21680"
"In post","2022","20-29","Declared non-disabled","Unknown","EO","2060","2035","26650","25960"
"In post","2022","20-29","Declared non-disabled","Unknown","G6/G7","255","255","57340","57430"
"In post","2022","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Unknown","SEO/HEO","1795","1785","36250","35070"
"In post","2022","20-29","Declared non-disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Analysis","SEO/HEO","55","55","35090","34610"
"In post","2022","20-29","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","EO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","EO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Communications","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","EO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Counter Fraud","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Undeclared","Debt","AA/AO","40","40","21380","21260"
"In post","2022","20-29","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","EO","30","30","27040","26740"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","SEO/HEO","65","65","36290","35570"
"In post","2022","20-29","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","EO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Grants Management","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","EO","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Human Resources","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","EO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Legal","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","No function","AA/AO","520","510","23260","21260"
"In post","2022","20-29","Undeclared","No function","EO","420","410","28010","27570"
"In post","2022","20-29","Undeclared","No function","G6/G7","125","125","54060","53380"
"In post","2022","20-29","Undeclared","No function","SEO/HEO","435","435","34650","33570"
"In post","2022","20-29","Undeclared","No function","Unknown","80","80","25840","24180"
"In post","2022","20-29","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","EO","35","35","24980","25750"
"In post","2022","20-29","Undeclared","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Project Delivery","SEO/HEO","55","55","33100","32610"
"In post","2022","20-29","Undeclared","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","EO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","EO","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","AA/AO","50","50","21840","21680"
"In post","2022","20-29","Undeclared","Unknown","EO","35","35","27870","27370"
"In post","2022","20-29","Undeclared","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Undeclared","Unknown","SEO/HEO","55","55","36990","36820"
"In post","2022","20-29","Unknown","Analysis","AA/AO","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Analysis","EO","110","105","26900","27000"
"In post","2022","20-29","Unknown","Analysis","G6/G7","120","120","53880","53360"
"In post","2022","20-29","Unknown","Analysis","SEO/HEO","545","540","34580","33710"
"In post","2022","20-29","Unknown","Commercial","AA/AO","30","30","22590","22200"
"In post","2022","20-29","Unknown","Commercial","EO","85","85","26220","26350"
"In post","2022","20-29","Unknown","Commercial","G6/G7","115","115","58130","54700"
"In post","2022","20-29","Unknown","Commercial","SEO/HEO","175","175","35750","36500"
"In post","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Communications","AA/AO","50","50","22020","21250"
"In post","2022","20-29","Unknown","Communications","EO","535","530","26820","26820"
"In post","2022","20-29","Unknown","Communications","G6/G7","50","50","56360","54440"
"In post","2022","20-29","Unknown","Communications","SEO/HEO","295","290","35920","34260"
"In post","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Counter Fraud","AA/AO","80","75","21770","21250"
"In post","2022","20-29","Unknown","Counter Fraud","EO","325","325","27730","26820"
"In post","2022","20-29","Unknown","Counter Fraud","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Counter Fraud","SEO/HEO","160","160","35500","33370"
