"Status","Year","Region_ITL1","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Flintshire and Wrexham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwent Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Gwynedd","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Isle of Anglesey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Female","Heterosexual / straight","110","[c]","29360","24030"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Female","Unknown","55","[c]","25410","21560"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Male","Heterosexual / straight","110","[c]","32770","27570"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Male","Unknown","85","[c]","29540","24070"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Powys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Female","Heterosexual / straight","50","[c]","27760","21300"
"Leaver CS","2022","Wales","South West Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Male","Heterosexual / straight","35","[c]","31730","27570"
"Leaver CS","2022","Wales","South West Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","South West Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Female","Heterosexual / straight","60","[c]","28120","22600"
"Leaver CS","2022","Wales","Swansea","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Male","Heterosexual / straight","45","[c]","35810","27130"
"Leaver CS","2022","Wales","Swansea","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Birmingham","Female","Heterosexual / straight","275","[c]","34110","27570"
"Leaver CS","2022","West Midlands (England)","Birmingham","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Birmingham","Female","Undeclared","35","[c]","37570","27570"
"Leaver CS","2022","West Midlands (England)","Birmingham","Female","Unknown","260","[c]","33490","27570"
"Leaver CS","2022","West Midlands (England)","Birmingham","Male","Heterosexual / straight","190","[c]","34650","27570"
"Leaver CS","2022","West Midlands (England)","Birmingham","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Birmingham","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Birmingham","Male","Unknown","200","[c]","33150","27570"
"Leaver CS","2022","West Midlands (England)","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Female","Heterosexual / straight","65","[c]","37530","27570"
"Leaver CS","2022","West Midlands (England)","Coventry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Male","Heterosexual / straight","50","[c]","37570","36780"
"Leaver CS","2022","West Midlands (England)","Coventry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Male","Unknown","30","[c]","45980","38480"
"Leaver CS","2022","West Midlands (England)","Coventry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Coventry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Female","Heterosexual / straight","40","[c]","24180","21260"
"Leaver CS","2022","West Midlands (England)","Dudley","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Dudley","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Male","Heterosexual / straight","30","[c]","31100","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, County of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Sandwell","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Solihull","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Female","Heterosexual / straight","115","[c]","30000","27570"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Male","Heterosexual / straight","125","[c]","35620","27570"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Female","Heterosexual / straight","70","[c]","24590","20970"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Stoke-on-Trent","Male","Unknown","10","[c]","[c]","[c]"
