"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","G6/G7","G6","15","[c]","79360","79760"
"Leaver Dept.","2022","30-39","Medicine","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SCS level","SCS level","30","[c]","91020","90470"
"Leaver Dept.","2022","30-39","Medicine","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Medicine","SEO/HEO","SEO","15","[c]","40030","40080"
"Leaver Dept.","2022","30-39","Operational Delivery","AA/AO","AA","40","[c]","20460","19520"
"Leaver Dept.","2022","30-39","Operational Delivery","AA/AO","AO","465","[c]","21540","21260"
"Leaver Dept.","2022","30-39","Operational Delivery","EO","EO","905","[c]","27030","27570"
"Leaver Dept.","2022","30-39","Operational Delivery","G6/G7","G6","50","[c]","66520","65310"
"Leaver Dept.","2022","30-39","Operational Delivery","G6/G7","G7","205","[c]","53000","52610"
"Leaver Dept.","2022","30-39","Operational Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Delivery","SEO/HEO","HEO","355","[c]","31790","31990"
"Leaver Dept.","2022","30-39","Operational Delivery","SEO/HEO","SEO","325","[c]","39640","40070"
"Leaver Dept.","2022","30-39","Operational Delivery","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","AA/AO","AO","45","[c]","21640","21260"
"Leaver Dept.","2022","30-39","Other","EO","EO","75","[c]","26720","27570"
"Leaver Dept.","2022","30-39","Other","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","G6/G7","G7","15","[c]","52070","52130"
"Leaver Dept.","2022","30-39","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other","SEO/HEO","HEO","30","[c]","32860","32640"
"Leaver Dept.","2022","30-39","Other","SEO/HEO","SEO","25","[c]","38800","39290"
"Leaver Dept.","2022","30-39","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Policy","EO","EO","40","[c]","27340","27680"
"Leaver Dept.","2022","30-39","Policy","G6/G7","G6","90","[c]","66030","65030"
"Leaver Dept.","2022","30-39","Policy","G6/G7","G7","265","[c]","54160","53600"
"Leaver Dept.","2022","30-39","Policy","SCS level","SCS level","40","[c]","73920","73800"
"Leaver Dept.","2022","30-39","Policy","SEO/HEO","HEO","180","[c]","33770","33640"
"Leaver Dept.","2022","30-39","Policy","SEO/HEO","SEO","170","[c]","40800","40330"
"Leaver Dept.","2022","30-39","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","EO","EO","10","[c]","25670","25310"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","G6/G7","G7","25","[c]","53080","53780"
"Leaver Dept.","2022","30-39","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","HEO","35","[c]","32590","33210"
"Leaver Dept.","2022","30-39","Project Delivery","SEO/HEO","SEO","55","[c]","40580","40580"
"Leaver Dept.","2022","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","AA/AO","AO","40","[c]","21860","22120"
"Leaver Dept.","2022","30-39","Science and Engineering","EO","EO","70","[c]","25420","25010"
"Leaver Dept.","2022","30-39","Science and Engineering","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","G6/G7","G7","85","[c]","51730","52270"
"Leaver Dept.","2022","30-39","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Science and Engineering","SEO/HEO","HEO","170","[c]","31750","31920"
"Leaver Dept.","2022","30-39","Science and Engineering","SEO/HEO","SEO","200","[c]","39470","40060"
"Leaver Dept.","2022","30-39","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Security","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Social Research","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Statistics","G6/G7","G7","10","[c]","55740","55370"
"Leaver Dept.","2022","30-39","Statistics","SEO/HEO","HEO","15","[c]","33270","31990"
"Leaver Dept.","2022","30-39","Statistics","SEO/HEO","SEO","15","[c]","42210","42850"
"Leaver Dept.","2022","30-39","Tax","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Tax","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","AO","170","[c]","21950","21260"
"Leaver Dept.","2022","30-39","Unknown","EO","EO","155","[c]","27810","27570"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G6","125","[c]","66210","64500"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","G7","300","[c]","55020","54700"
"Leaver Dept.","2022","30-39","Unknown","SCS level","SCS level","40","[c]","75770","72280"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","HEO","370","[c]","33220","33250"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","SEO","150","[c]","41140","40600"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","G6/G7","G7","30","[c]","53430","53860"
"Leaver Dept.","2022","40-49","Commercial","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","HEO","20","[c]","31660","33050"
"Leaver Dept.","2022","40-49","Commercial","SEO/HEO","SEO","30","[c]","40730","40300"
"Leaver Dept.","2022","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","G6/G7","G7","25","[c]","56040","56540"
"Leaver Dept.","2022","40-49","Communications","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","HEO","20","[c]","33450","33440"
"Leaver Dept.","2022","40-49","Communications","SEO/HEO","SEO","15","[c]","40720","40640"
"Leaver Dept.","2022","40-49","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","EO","EO","20","[c]","27650","27570"
"Leaver Dept.","2022","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","EO","EO","15","[c]","27950","27570"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","G6/G7","G6","15","[c]","69330","65460"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","G6/G7","G7","55","[c]","55060","53420"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","SEO/HEO","HEO","50","[c]","34000","33000"
"Leaver Dept.","2022","40-49","Digital, Data and Technology","SEO/HEO","SEO","70","[c]","40930","40810"
"Leaver Dept.","2022","40-49","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","EO","EO","25","[c]","25650","26240"
"Leaver Dept.","2022","40-49","Finance","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","G6/G7","G7","40","[c]","54870","55930"
"Leaver Dept.","2022","40-49","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","SEO/HEO","HEO","35","[c]","33580","32290"
"Leaver Dept.","2022","40-49","Finance","SEO/HEO","SEO","60","[c]","40260","40470"
"Leaver Dept.","2022","40-49","Geography","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","AA/AO","AO","10","[c]","22010","21830"
"Leaver Dept.","2022","40-49","Human Resources","EO","EO","25","[c]","27380","26880"
"Leaver Dept.","2022","40-49","Human Resources","G6/G7","G6","10","[c]","63960","63490"
"Leaver Dept.","2022","40-49","Human Resources","G6/G7","G7","40","[c]","53330","52630"
"Leaver Dept.","2022","40-49","Human Resources","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","SEO/HEO","HEO","20","[c]","33220","33320"
"Leaver Dept.","2022","40-49","Human Resources","SEO/HEO","SEO","30","[c]","40310","40050"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Inspector of Education and Training","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","EO","EO","10","[c]","27280","27370"
"Leaver Dept.","2022","40-49","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","G6/G7","G6","10","[c]","65360","65030"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","G6/G7","G7","40","[c]","52570","50830"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","SEO/HEO","SEO","25","[c]","39320","38440"
"Leaver Dept.","2022","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","G6/G7","G6","10","[c]","69080","69840"
"Leaver Dept.","2022","40-49","Legal","G6/G7","G7","20","[c]","56000","55990"
"Leaver Dept.","2022","40-49","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","G6/G7","G6","25","[c]","82180","78210"
"Leaver Dept.","2022","40-49","Medicine","G6/G7","G7","15","[c]","51700","50820"
"Leaver Dept.","2022","40-49","Medicine","SCS level","SCS level","70","[c]","101760","99560"
"Leaver Dept.","2022","40-49","Medicine","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicine","SEO/HEO","SEO","10","[c]","40900","40500"
"Leaver Dept.","2022","40-49","Operational Delivery","AA/AO","AA","25","[c]","20230","19520"
"Leaver Dept.","2022","40-49","Operational Delivery","AA/AO","AO","320","[c]","21560","21260"
"Leaver Dept.","2022","40-49","Operational Delivery","EO","EO","595","[c]","27200","27570"
"Leaver Dept.","2022","40-49","Operational Delivery","G6/G7","G6","115","[c]","66770","65310"
"Leaver Dept.","2022","40-49","Operational Delivery","G6/G7","G7","250","[c]","53600","52610"
"Leaver Dept.","2022","40-49","Operational Delivery","SCS level","SCS level","45","[c]","87780","79890"
"Leaver Dept.","2022","40-49","Operational Delivery","SEO/HEO","HEO","275","[c]","31880","31990"
"Leaver Dept.","2022","40-49","Operational Delivery","SEO/HEO","SEO","240","[c]","40060","40070"
"Leaver Dept.","2022","40-49","Operational Delivery","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","AA/AO","AO","30","[c]","21390","21260"
"Leaver Dept.","2022","40-49","Other","EO","EO","55","[c]","27120","27570"
"Leaver Dept.","2022","40-49","Other","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","G6/G7","G7","15","[c]","53990","55080"
"Leaver Dept.","2022","40-49","Other","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other","SEO/HEO","HEO","20","[c]","31540","31990"
"Leaver Dept.","2022","40-49","Other","SEO/HEO","SEO","25","[c]","39410","39240"
"Leaver Dept.","2022","40-49","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Policy","EO","EO","20","[c]","27650","27680"
"Leaver Dept.","2022","40-49","Policy","G6/G7","G6","70","[c]","66100","65560"
"Leaver Dept.","2022","40-49","Policy","G6/G7","G7","110","[c]","54880","54070"
"Leaver Dept.","2022","40-49","Policy","SCS level","SCS level","55","[c]","86280","78960"
"Leaver Dept.","2022","40-49","Policy","SEO/HEO","HEO","65","[c]","33130","33210"
"Leaver Dept.","2022","40-49","Policy","SEO/HEO","SEO","70","[c]","40440","40350"
"Leaver Dept.","2022","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","G6/G7","G6","25","[c]","67070","67540"
"Leaver Dept.","2022","40-49","Project Delivery","G6/G7","G7","30","[c]","54620","55640"
"Leaver Dept.","2022","40-49","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","SEO/HEO","HEO","30","[c]","32820","32050"
"Leaver Dept.","2022","40-49","Project Delivery","SEO/HEO","SEO","45","[c]","40610","40580"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","SEO/HEO","SEO","10","[c]","[c]","[c]"
