"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Devon","Outside London","G6/G7","885","835","54820","52070"
"In post","2022","Declared non-disabled","Devon","Outside London","SCS level","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Devon","Outside London","SEO/HEO","1990","1875","37610","37420"
"In post","2022","Declared non-disabled","Devon","Outside London","Unknown","325","305","31760","29750"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","AA/AO","1120","1040","22820","21260"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","EO","1095","1000","27470","27570"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","G6/G7","180","175","59440","55690"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","SEO/HEO","1050","1005","36850","34610"
"In post","2022","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","225","200","28890","26170"
"In post","2022","Declared non-disabled","East Anglia","Outside London","AA/AO","3285","3025","23640","21680"
"In post","2022","Declared non-disabled","East Anglia","Outside London","EO","2290","2105","27690","27570"
"In post","2022","Declared non-disabled","East Anglia","Outside London","G6/G7","500","485","57860","54540"
"In post","2022","Declared non-disabled","East Anglia","Outside London","SCS level","40","35","99700","100670"
"In post","2022","Declared non-disabled","East Anglia","Outside London","SEO/HEO","2125","2035","36370","34290"
"In post","2022","Declared non-disabled","East Anglia","Outside London","Unknown","540","500","28810","26990"
"In post","2022","Declared non-disabled","East Wales","Outside London","AA/AO","3355","3065","22190","21260"
"In post","2022","Declared non-disabled","East Wales","Outside London","EO","3390","3165","27240","27000"
"In post","2022","Declared non-disabled","East Wales","Outside London","G6/G7","2035","1955","58670","59630"
"In post","2022","Declared non-disabled","East Wales","Outside London","SCS level","220","215","85320","78460"
"In post","2022","Declared non-disabled","East Wales","Outside London","SEO/HEO","4585","4380","37490","37660"
"In post","2022","Declared non-disabled","East Wales","Outside London","Unknown","400","375","30030","28200"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","1480","1335","23990","21960"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","1165","1060","27810","27570"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","105","100","59050","57250"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","480","450","36990","34020"
"In post","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","265","240","30420","28200"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","AA/AO","2985","2770","22270","21260"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","EO","2720","2545","28040","27570"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","G6/G7","1740","1655","62930","62170"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","SCS level","165","165","89820","83230"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","SEO/HEO","3550","3410","38960","37710"
"In post","2022","Declared non-disabled","Eastern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Essex","Outside London","AA/AO","905","820","23940","23770"
"In post","2022","Declared non-disabled","Essex","Outside London","EO","1455","1325","28710","29290"
"In post","2022","Declared non-disabled","Essex","Outside London","G6/G7","220","215","59570","55210"
"In post","2022","Declared non-disabled","Essex","Outside London","SCS level","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Essex","Outside London","SEO/HEO","725","685","36780","35490"
"In post","2022","Declared non-disabled","Essex","Outside London","Unknown","265","245","30330","26310"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","2515","2325","22460","21260"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","3930","3665","26160","26670"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","3960","3825","55930","54540"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","210","205","95470","87920"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","9455","9075","35900","35630"
"In post","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1540","1470","38140","34340"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","AA/AO","3445","3110","21650","21260"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","EO","3910","3680","26940","27390"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","G6/G7","1775","1720","57070","55210"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","SCS level","100","100","87560","81700"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","SEO/HEO","3960","3820","35590","33600"
"In post","2022","Declared non-disabled","Greater Manchester","Outside London","Unknown","730","690","30100","28200"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","AA/AO","2570","2235","22660","21250"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","EO","2415","2255","27100","26820"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","G6/G7","1585","1515","56330","54540"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SCS level","65","60","89630","86780"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","3460","3330","36240","35070"
"In post","2022","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","300","275","30570","28200"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","1165","1085","22940","21300"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","855","795","27080","27570"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","130","125","60100","55610"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","535","510","36440","35900"
"In post","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","270","250","30460","28200"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","AA/AO","590","550","23230","22630"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","EO","460","430","28890","27570"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","G6/G7","55","50","61170","59590"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","SEO/HEO","320","310","38380","36700"
"In post","2022","Declared non-disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Inner London - East","London","AA/AO","1535","1405","26040","25110"
"In post","2022","Declared non-disabled","Inner London - East","London","EO","3020","2875","30830","31060"
"In post","2022","Declared non-disabled","Inner London - East","London","G6/G7","2740","2645","63050","62120"
"In post","2022","Declared non-disabled","Inner London - East","London","SCS level","405","390","96190","91750"
"In post","2022","Declared non-disabled","Inner London - East","London","SEO/HEO","3570","3480","40090","39440"
"In post","2022","Declared non-disabled","Inner London - East","London","Unknown","640","620","36010","34100"
"In post","2022","Declared non-disabled","Inner London - West","London","AA/AO","2500","2375","26120","24490"
"In post","2022","Declared non-disabled","Inner London - West","London","EO","4460","4335","29430","29160"
"In post","2022","Declared non-disabled","Inner London - West","London","G6/G7","14880","14355","60050","57850"
"In post","2022","Declared non-disabled","Inner London - West","London","SCS level","2635","2540","88940","79810"
"In post","2022","Declared non-disabled","Inner London - West","London","SEO/HEO","13670","13420","38810","38600"
"In post","2022","Declared non-disabled","Inner London - West","London","Unknown","170","165","37280","35990"
"In post","2022","Declared non-disabled","Kent","Outside London","AA/AO","1865","1755","25520","24250"
"In post","2022","Declared non-disabled","Kent","Outside London","EO","2535","2340","28120","27370"
"In post","2022","Declared non-disabled","Kent","Outside London","G6/G7","230","220","58750","56520"
"In post","2022","Declared non-disabled","Kent","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Kent","Outside London","SEO/HEO","1045","995","36470","35530"
"In post","2022","Declared non-disabled","Kent","Outside London","Unknown","255","235","30840","29300"
"In post","2022","Declared non-disabled","Lancashire","Outside London","AA/AO","3975","3545","22150","21260"
"In post","2022","Declared non-disabled","Lancashire","Outside London","EO","3120","2840","27570","27570"
"In post","2022","Declared non-disabled","Lancashire","Outside London","G6/G7","760","730","57840","55210"
"In post","2022","Declared non-disabled","Lancashire","Outside London","SCS level","35","35","81500","76630"
"In post","2022","Declared non-disabled","Lancashire","Outside London","SEO/HEO","1935","1820","36250","35310"
"In post","2022","Declared non-disabled","Lancashire","Outside London","Unknown","415","390","30160","28540"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","1790","1610","22590","21260"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","1285","1185","27560","27570"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","170","160","59010","55610"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","675","635","37330","36050"
