"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","AO","35","[c]","21780","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Education and Skills Funding Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Education and Skills Funding Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","FCDO Services","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","FCDO Services","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Forestry and Land Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Forestry and Land Scotland","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Forestry and Land Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Actuary's Department","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Legal Department","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Legal Department","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Legal Department","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Health and Safety Executive","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","AA","35","[c]","18810","19060"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","AO","155","[c]","21070","20970"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","AA","145","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","AO","820","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","EO","55","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Prison and Probation Service","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","335","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","70","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","HM Treasury (excl. agencies)","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","AA","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","AO","60","[c]","22010","21680"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","EO","70","[c]","26350","25040"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","HEO","30","[c]","34710","35070"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intellectual Property Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal Aid Agency","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal Aid Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Met Office","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Met Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Met Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Met Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","35","[c]","19470","19560"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","95","[c]","23580","21830"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","60","[c]","26740","26670"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","40","[c]","35170","34500"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Crime Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Infrastructure Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Infrastructure Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
