"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Legal","AA/AO","AO","15","[c]","20580","20500"
"New entrant CS","2022","40-49","Legal","EO","EO","25","[c]","27130","26950"
"New entrant CS","2022","40-49","Legal","G6/G7","G6","15","[c]","67170","63740"
"New entrant CS","2022","40-49","Legal","G6/G7","G7","105","[c]","52320","50500"
"New entrant CS","2022","40-49","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","SEO/HEO","HEO","15","[c]","38970","38000"
"New entrant CS","2022","40-49","Legal","SEO/HEO","SEO","15","[c]","41330","41750"
"New entrant CS","2022","40-49","No function","AA/AO","AA","305","[c]","20700","20890"
"New entrant CS","2022","40-49","No function","AA/AO","AO","1825","[c]","22360","21260"
"New entrant CS","2022","40-49","No function","EO","EO","1230","[c]","27600","27570"
"New entrant CS","2022","40-49","No function","G6/G7","G6","110","[c]","67170","65310"
"New entrant CS","2022","40-49","No function","G6/G7","G7","335","[c]","53860","52150"
"New entrant CS","2022","40-49","No function","SCS level","SCS level","75","[c]","91820","85860"
"New entrant CS","2022","40-49","No function","SEO/HEO","HEO","555","[c]","32460","32560"
"New entrant CS","2022","40-49","No function","SEO/HEO","SEO","415","[c]","40940","40050"
"New entrant CS","2022","40-49","No function","Unknown","Unknown","1840","[c]","31350","28200"
"New entrant CS","2022","40-49","Project Delivery","AA/AO","AO","15","[c]","21170","21280"
"New entrant CS","2022","40-49","Project Delivery","EO","EO","45","[c]","24380","25010"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","G6","20","[c]","67500","65100"
"New entrant CS","2022","40-49","Project Delivery","G6/G7","G7","65","[c]","53340","53500"
"New entrant CS","2022","40-49","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","HEO","95","[c]","31390","31990"
"New entrant CS","2022","40-49","Project Delivery","SEO/HEO","SEO","115","[c]","40800","40000"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Unknown","30","[c]","41110","40100"
"New entrant CS","2022","40-49","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","AA/AO","AO","45","[c]","22290","21750"
"New entrant CS","2022","40-49","Property","EO","EO","40","[c]","24880","25000"
"New entrant CS","2022","40-49","Property","G6/G7","G6","15","[c]","65480","65220"
"New entrant CS","2022","40-49","Property","G6/G7","G7","40","[c]","53130","53000"
"New entrant CS","2022","40-49","Property","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","SEO/HEO","HEO","35","[c]","32540","33000"
"New entrant CS","2022","40-49","Property","SEO/HEO","SEO","45","[c]","40400","40000"
"New entrant CS","2022","40-49","Security","AA/AO","AA","40","[c]","23290","22900"
"New entrant CS","2022","40-49","Security","AA/AO","AO","35","[c]","28410","25040"
"New entrant CS","2022","40-49","Security","EO","EO","20","[c]","27150","26350"
"New entrant CS","2022","40-49","Security","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","SEO/HEO","HEO","20","[c]","33220","32000"
"New entrant CS","2022","40-49","Security","SEO/HEO","SEO","10","[c]","40910","40180"
"New entrant CS","2022","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AA/AO","AA","140","[c]","21050","21050"
"New entrant CS","2022","40-49","Unknown","AA/AO","AO","320","[c]","22140","21260"
"New entrant CS","2022","40-49","Unknown","EO","EO","520","[c]","27150","27230"
"New entrant CS","2022","40-49","Unknown","G6/G7","G6","70","[c]","69520","65960"
"New entrant CS","2022","40-49","Unknown","G6/G7","G7","155","[c]","55050","53480"
"New entrant CS","2022","40-49","Unknown","SCS level","SCS level","25","[c]","89430","79370"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","HEO","250","[c]","33070","31540"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","SEO","200","[c]","41440","40100"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","15","[c]","22310","16190"
"New entrant CS","2022","50-59","Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","G6/G7","G7","15","[c]","50880","48640"
"New entrant CS","2022","50-59","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","SEO/HEO","HEO","10","[c]","31400","30710"
"New entrant CS","2022","50-59","Analysis","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","EO","EO","15","[c]","26150","26350"
"New entrant CS","2022","50-59","Commercial","G6/G7","G6","20","[c]","81890","84000"
"New entrant CS","2022","50-59","Commercial","G6/G7","G7","40","[c]","66070","69750"
"New entrant CS","2022","50-59","Commercial","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","SEO/HEO","HEO","20","[c]","31700","31560"
"New entrant CS","2022","50-59","Commercial","SEO/HEO","SEO","25","[c]","41110","40140"
"New entrant CS","2022","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","AA/AO","AO","10","[c]","21570","21250"
"New entrant CS","2022","50-59","Communications","EO","EO","55","[c]","26730","26590"
"New entrant CS","2022","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","G6/G7","G7","10","[c]","55430","54180"
"New entrant CS","2022","50-59","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","SEO/HEO","HEO","25","[c]","33460","33080"
"New entrant CS","2022","50-59","Communications","SEO/HEO","SEO","10","[c]","41280","40600"
"New entrant CS","2022","50-59","Counter Fraud","AA/AO","AO","65","[c]","22060","21260"
"New entrant CS","2022","50-59","Counter Fraud","EO","EO","95","[c]","27520","27570"
"New entrant CS","2022","50-59","Counter Fraud","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","SEO/HEO","HEO","20","[c]","33990","33080"
"New entrant CS","2022","50-59","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","AA/AO","AO","95","[c]","21380","21250"
"New entrant CS","2022","50-59","Debt","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","AA/AO","AO","20","[c]","21560","21260"
"New entrant CS","2022","50-59","Digital, Data & Technology","EO","EO","30","[c]","26930","26350"
"New entrant CS","2022","50-59","Digital, Data & Technology","G6/G7","G6","20","[c]","66560","66040"
"New entrant CS","2022","50-59","Digital, Data & Technology","G6/G7","G7","105","[c]","54580","54140"
"New entrant CS","2022","50-59","Digital, Data & Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","SEO/HEO","HEO","60","[c]","32670","33000"
"New entrant CS","2022","50-59","Digital, Data & Technology","SEO/HEO","SEO","85","[c]","40320","40170"
"New entrant CS","2022","50-59","Finance","AA/AO","AO","15","[c]","21340","21250"
"New entrant CS","2022","50-59","Finance","EO","EO","20","[c]","26000","26130"
"New entrant CS","2022","50-59","Finance","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","G6/G7","G7","25","[c]","52670","53360"
"New entrant CS","2022","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","SEO/HEO","HEO","25","[c]","32340","31990"
"New entrant CS","2022","50-59","Finance","SEO/HEO","SEO","35","[c]","40780","41360"
"New entrant CS","2022","50-59","Grants Management","AA/AO","AO","70","[c]","21300","21300"
"New entrant CS","2022","50-59","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","AA/AO","AO","25","[c]","21210","21170"
"New entrant CS","2022","50-59","Human Resources","EO","EO","35","[c]","26840","26930"
"New entrant CS","2022","50-59","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","G6/G7","G7","35","[c]","53770","52880"
"New entrant CS","2022","50-59","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","SEO/HEO","HEO","35","[c]","32730","32850"
"New entrant CS","2022","50-59","Human Resources","SEO/HEO","SEO","30","[c]","40580","40000"
"New entrant CS","2022","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","G6/G7","G7","35","[c]","51900","50500"
"New entrant CS","2022","50-59","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","AA/AO","AA","340","[c]","20500","20890"
"New entrant CS","2022","50-59","No function","AA/AO","AO","1430","[c]","21880","21260"
"New entrant CS","2022","50-59","No function","EO","EO","1060","[c]","27970","27570"
"New entrant CS","2022","50-59","No function","G6/G7","G6","55","[c]","66330","64040"
"New entrant CS","2022","50-59","No function","G6/G7","G7","200","[c]","54860","51300"
"New entrant CS","2022","50-59","No function","SCS level","SCS level","45","[c]","105420","97000"
"New entrant CS","2022","50-59","No function","SEO/HEO","HEO","295","[c]","32680","32330"
"New entrant CS","2022","50-59","No function","SEO/HEO","SEO","250","[c]","41450","40060"
"New entrant CS","2022","50-59","No function","Unknown","Unknown","2075","[c]","30690","28200"
"New entrant CS","2022","50-59","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","AA/AO","AO","20","[c]","21250","21300"
"New entrant CS","2022","50-59","Project Delivery","EO","EO","40","[c]","23370","23490"
"New entrant CS","2022","50-59","Project Delivery","G6/G7","G6","20","[c]","68270","64980"
"New entrant CS","2022","50-59","Project Delivery","G6/G7","G7","45","[c]","53680","53750"
"New entrant CS","2022","50-59","Project Delivery","SCS level","SCS level","10","[c]","121990","130000"
"New entrant CS","2022","50-59","Project Delivery","SEO/HEO","HEO","60","[c]","31880","33000"
"New entrant CS","2022","50-59","Project Delivery","SEO/HEO","SEO","85","[c]","41320","40250"
"New entrant CS","2022","50-59","Project Delivery","Unknown","Unknown","30","[c]","47510","44000"
"New entrant CS","2022","50-59","Property","AA/AO","AA","10","[c]","18720","19010"
"New entrant CS","2022","50-59","Property","AA/AO","AO","40","[c]","21770","21750"
"New entrant CS","2022","50-59","Property","EO","EO","20","[c]","25860","25560"
"New entrant CS","2022","50-59","Property","G6/G7","G6","15","[c]","63130","61010"
"New entrant CS","2022","50-59","Property","G6/G7","G7","20","[c]","51240","50430"
"New entrant CS","2022","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","SEO/HEO","HEO","40","[c]","32980","33000"
"New entrant CS","2022","50-59","Property","SEO/HEO","SEO","30","[c]","40560","40000"
"New entrant CS","2022","50-59","Security","AA/AO","AA","60","[c]","23310","25000"
"New entrant CS","2022","50-59","Security","AA/AO","AO","25","[c]","33410","39070"
"New entrant CS","2022","50-59","Security","EO","EO","35","[c]","30460","26180"
"New entrant CS","2022","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","SEO/HEO","HEO","30","[c]","33730","32000"
"New entrant CS","2022","50-59","Security","SEO/HEO","SEO","15","[c]","41200","40000"
"New entrant CS","2022","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","AA/AO","AA","130","[c]","20860","21050"
"New entrant CS","2022","50-59","Unknown","AA/AO","AO","280","[c]","21960","21260"
"New entrant CS","2022","50-59","Unknown","EO","EO","560","[c]","28690","27570"
"New entrant CS","2022","50-59","Unknown","G6/G7","G6","45","[c]","70740","70480"
"New entrant CS","2022","50-59","Unknown","G6/G7","G7","125","[c]","55330","53500"
"New entrant CS","2022","50-59","Unknown","SCS level","SCS level","15","[c]","95280","85200"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","HEO","155","[c]","33280","33000"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","SEO","150","[c]","41250","40000"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","25","[c]","32850","33270"
"New entrant CS","2022","60-64","Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","AA/AO","AO","10","[c]","23140","24250"
"New entrant CS","2022","60-64","Counter Fraud","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","AA/AO","AO","20","[c]","21390","21260"
"New entrant CS","2022","60-64","Digital, Data & Technology","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","G6/G7","G7","15","[c]","54440","54800"
"New entrant CS","2022","60-64","Digital, Data & Technology","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","AA/AO","AO","15","[c]","21300","21300"
"New entrant CS","2022","60-64","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
