"Status","Year","Ethnicity","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","London","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","London","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","35","[c]","24320","21260"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","East of England","Outside London","55","[c]","26460","27570"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","London","London","280","[c]","30370","31060"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","75","[c]","26250","27570"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","40","[c]","26970","27570"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","70","[c]","25880","27570"
"New entrant CS","2022","Black","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","50","[c]","27190","27570"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","London","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Disclosure Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Licensing Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education and Skills Funding Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Education Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
