"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Welsh Government (excl. agencies)","Communications","Wales","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Wales","Heterosexual / straight","170","165","39370","38160"
"In post","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Wales","Undeclared","25","25","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Economics","Wales","Heterosexual / straight","35","30","50210","47470"
"In post","2022","Welsh Government (excl. agencies)","Economics","Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Economics","Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","Wales","Heterosexual / straight","285","265","43500","38160"
"In post","2022","Welsh Government (excl. agencies)","Finance","Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Finance","Wales","Undeclared","40","35","42460","38160"
"In post","2022","Welsh Government (excl. agencies)","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Human Resources","Wales","Heterosexual / straight","165","155","35450","29430"
"In post","2022","Welsh Government (excl. agencies)","Human Resources","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Human Resources","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Human Resources","Wales","Unknown","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Internal Audit","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","Wales","Heterosexual / straight","80","75","36110","36670"
"In post","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","Wales","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Knowledge and Information Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Legal","Wales","Heterosexual / straight","130","120","57470","61440"
"In post","2022","Welsh Government (excl. agencies)","Legal","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Legal","Wales","Undeclared","20","20","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Legal","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","Wales","Heterosexual / straight","155","145","46550","41980"
"In post","2022","Welsh Government (excl. agencies)","Medicine","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Medicine","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Wales","Heterosexual / straight","1300","1220","37660","29430"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Wales","LGBO","50","50","39940","38160"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Wales","Undeclared","200","185","39900","38160"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Wales","Unknown","60","55","36720","29430"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","Wales","Heterosexual / straight","535","505","43180","40100"
"In post","2022","Welsh Government (excl. agencies)","Other","Wales","LGBO","20","20","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Other","Wales","Undeclared","70","65","41890","38160"
"In post","2022","Welsh Government (excl. agencies)","Other","Wales","Unknown","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","Wales","Heterosexual / straight","60","55","43440","38160"
"In post","2022","Welsh Government (excl. agencies)","Planning","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","Wales","Undeclared","10","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Planning","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Policy","Wales","Heterosexual / straight","1345","1280","43240","38160"
"In post","2022","Welsh Government (excl. agencies)","Policy","Wales","LGBO","75","75","46810","47470"
"In post","2022","Welsh Government (excl. agencies)","Policy","Wales","Undeclared","185","180","44910","41980"
"In post","2022","Welsh Government (excl. agencies)","Policy","Wales","Unknown","35","35","43690","38160"
"In post","2022","Welsh Government (excl. agencies)","Project Delivery","Wales","Heterosexual / straight","120","115","45980","38160"
"In post","2022","Welsh Government (excl. agencies)","Project Delivery","Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Project Delivery","Wales","Undeclared","15","10","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Property","Wales","Heterosexual / straight","55","55","41890","38160"
"In post","2022","Welsh Government (excl. agencies)","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Property","Wales","Undeclared","5","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Science and Engineering","Wales","Heterosexual / straight","55","55","48960","47470"
