"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Inner London - West","Westminster","15","[c]","45320","44160"
"New entrant CS","2022","Internal Audit","HM Treasury","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Bedfordshire and Hertfordshire","Hertfordshire CC","15","[c]","29740","24180"
"New entrant CS","2022","Legal","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Derbyshire and Nottinghamshire","Nottingham","50","[c]","30540","25480"
"New entrant CS","2022","Legal","Attorney General's Departments","Devon","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","East Anglia","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","10","[c]","27580","22200"
"New entrant CS","2022","Legal","Attorney General's Departments","East Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Essex","Heart of Essex","25","[c]","37100","40000"
"New entrant CS","2022","Legal","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","[c]","32640","23840"
"New entrant CS","2022","Legal","Attorney General's Departments","Greater Manchester","Manchester","30","[c]","30470","25480"
"New entrant CS","2022","Legal","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","15","[c]","33890","26970"
"New entrant CS","2022","Legal","Attorney General's Departments","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Inner London - West","Westminster","440","[c]","38630","40000"
"New entrant CS","2022","Legal","Attorney General's Departments","Kent","East Kent","15","[c]","27870","23770"
"New entrant CS","2022","Legal","Attorney General's Departments","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","29720","22200"
"New entrant CS","2022","Legal","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Merseyside","Liverpool","25","[c]","26940","22200"
"New entrant CS","2022","Legal","Attorney General's Departments","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","15","[c]","33720","27570"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - South","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","South Yorkshire","Sheffield","15","[c]","23490","22200"
"New entrant CS","2022","Legal","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","25","[c]","26270","23770"
"New entrant CS","2022","Legal","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","West Midlands","Birmingham","40","[c]","32470","25480"
"New entrant CS","2022","Legal","Attorney General's Departments","West Wales and The Valleys","Swansea","10","[c]","34720","38000"
"New entrant CS","2022","Legal","Attorney General's Departments","West Yorkshire","Leeds","45","[c]","33130","25480"
"New entrant CS","2022","Legal","Cabinet Office","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Inner London - East","Tower Hamlets","30","[c]","53060","51810"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
