"Status","Year","Age","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South West (England)","Heterosexual / straight","60","[c]","42190","43350"
"New entrant CS","2022","50-59","Science and Engineering","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","Heterosexual / straight","35","[c]","48180","40600"
"New entrant CS","2022","50-59","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","Unknown","45","[c]","69300","68000"
"New entrant CS","2022","50-59","Unknown","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","North East (England)","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
