"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","Outside London","200","[c]","25970","20970"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","Outside London","85","[c]","36260","31540"
"Leaver CS","2022","40-49","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Outside London","255","[c]","27150","27570"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Outside London","35","[c]","28750","27240"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Outside London","115","[c]","33190","31890"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Outside London","180","[c]","25040","20970"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Outside London","30","[c]","35700","35000"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","London","35","[c]","58280","64680"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","Outside London","50","[c]","47480","51470"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","41550","39650"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Education","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","80","[c]","33860","30490"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Outside London","75","[c]","32900","26780"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Transport","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","London","110","[c]","35610","31060"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Outside London","1160","[c]","27860","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","London","170","[c]","49950","47130"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Outside London","190","[c]","48390","45840"
"Leaver CS","2022","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","15","[c]","[c]","[c]"
