"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Black","Driver and Vehicle Standards Agency","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Black","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","EO","EO","5","5","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Black","Education and Skills Funding Agency","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Black","Education Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Black","FCDO Services","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","FCDO Services","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","FCDO Services","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","EO","EO","25","25","[c]","[c]"
"In post","2022","Black","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Black","Food Standards Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","40","40","27130","28250"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","55","55","30950","30630"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","45","45","55150","55340"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","65","65","36100","36450"
"In post","2022","Black","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Government Internal Audit Agency","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Black","Government Legal Department","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Black","Government Legal Department","EO","EO","55","55","27770","27350"
"In post","2022","Black","Government Legal Department","G6/G7","G6","20","20","[c]","[c]"
"In post","2022","Black","Government Legal Department","G6/G7","G7","50","50","51820","51250"
"In post","2022","Black","Government Legal Department","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Black","Government Legal Department","SEO/HEO","HEO","30","30","[c]","[c]"
"In post","2022","Black","Government Legal Department","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Black","Government Property Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Government Property Agency","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","EO","EO","10","10","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Health and Safety Executive","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","HM Courts and Tribunals Service","AA/AO","AA","80","75","20840","21650"
"In post","2022","Black","HM Courts and Tribunals Service","AA/AO","AO","515","475","23150","23720"
"In post","2022","Black","HM Courts and Tribunals Service","EO","EO","160","160","27860","28310"
"In post","2022","Black","HM Courts and Tribunals Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Courts and Tribunals Service","G6/G7","G7","10","10","[c]","[c]"
"In post","2022","Black","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Courts and Tribunals Service","SEO/HEO","HEO","95","90","33460","34260"
"In post","2022","Black","HM Courts and Tribunals Service","SEO/HEO","SEO","75","75","42790","41750"
"In post","2022","Black","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Crown Prosecution Service Inspectorate","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","AA/AO","AO","20","20","[c]","[c]"
"In post","2022","Black","HM Land Registry","EO","EO","25","20","[c]","[c]"
"In post","2022","Black","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Land Registry","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Black","HM Land Registry","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Black","HM Prison and Probation Service","AA/AO","AA","270","260","23940","24080"
"In post","2022","Black","HM Prison and Probation Service","AA/AO","AO","765","745","30780","31850"
"In post","2022","Black","HM Prison and Probation Service","EO","EO","205","200","32390","31850"
"In post","2022","Black","HM Prison and Probation Service","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Black","HM Prison and Probation Service","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Black","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Prison and Probation Service","SEO/HEO","HEO","135","130","38390","38160"
"In post","2022","Black","HM Prison and Probation Service","SEO/HEO","SEO","70","70","49790","51070"
"In post","2022","Black","HM Prison and Probation Service","Unknown","Unknown","1170","1125","31510","28690"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","AA/AO","AO","430","400","22650","21250"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","EO","EO","505","490","29120","28920"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","G6/G7","G7","130","130","58600","60940"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","510","500","35810","37610"
"In post","2022","Black","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","210","210","42270","43430"
"In post","2022","Black","HM Treasury (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","EO","EO","20","20","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Treasury (excl. agencies)","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2022","Black","Home Office","AA/AO","AA","50","40","22100","22460"
"In post","2022","Black","Home Office","AA/AO","AO","330","290","24590","25630"
"In post","2022","Black","Home Office","EO","EO","720","675","28600","28810"
"In post","2022","Black","Home Office","G6/G7","G6","25","25","[c]","[c]"
"In post","2022","Black","Home Office","G6/G7","G7","105","105","58540","57460"
"In post","2022","Black","Home Office","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Black","Home Office","SEO/HEO","HEO","340","335","34950","35070"
"In post","2022","Black","Home Office","SEO/HEO","SEO","220","220","42790","41970"
"In post","2022","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Institute for Apprenticeships and Technical Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Black","Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","EO","EO","5","5","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Black","Legal Aid Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
