"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Digital, Data and Technology","Outer London - South","155","155","39610","37930"
"In post","2022","20-29","Digital, Data and Technology","Outer London - West and North West","40","40","33720","34260"
"In post","2022","20-29","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","Shropshire and Staffordshire","50","50","32890","33080"
"In post","2022","20-29","Digital, Data and Technology","South Yorkshire","90","85","35220","31530"
"In post","2022","20-29","Digital, Data and Technology","Southern Scotland","30","30","33080","33930"
"In post","2022","20-29","Digital, Data and Technology","Surrey, East and West Sussex","30","30","31990","26820"
"In post","2022","20-29","Digital, Data and Technology","Tees Valley and Durham","10","10","34850","33840"
"In post","2022","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data and Technology","West Central Scotland","40","40","33880","33080"
"In post","2022","20-29","Digital, Data and Technology","West Midlands","130","130","34020","33280"
"In post","2022","20-29","Digital, Data and Technology","West Wales and The Valleys","130","130","30720","29130"
"In post","2022","20-29","Digital, Data and Technology","West Yorkshire","95","95","33990","33080"
"In post","2022","20-29","Economics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","East Wales","100","100","29900","30710"
"In post","2022","20-29","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Greater Manchester","40","40","35670","33370"
"In post","2022","20-29","Economics","Hampshire and Isle of Wight","10","10","31860","30710"
"In post","2022","20-29","Economics","Inner London - East","85","85","40500","36000"
"In post","2022","20-29","Economics","Inner London - West","835","830","39350","35050"
"In post","2022","20-29","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Outer London - South","20","20","42970","37770"
"In post","2022","20-29","Economics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","South Yorkshire","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Southern Scotland","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","West Midlands","10","10","39990","36920"
"In post","2022","20-29","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Economics","West Yorkshire","20","20","36660","32790"
"In post","2022","20-29","Finance","Bedfordshire and Hertfordshire","20","20","38000","37000"
"In post","2022","20-29","Finance","Berkshire, Buckinghamshire and Oxfordshire","55","55","29500","28350"
"In post","2022","20-29","Finance","Cheshire","15","15","30410","29720"
"In post","2022","20-29","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Derbyshire and Nottinghamshire","25","25","29360","29180"
"In post","2022","20-29","Finance","Devon","15","15","33440","31900"
"In post","2022","20-29","Finance","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","20-29","Finance","East Anglia","15","15","29080","26350"
"In post","2022","20-29","Finance","East Wales","35","35","28770","24630"
"In post","2022","20-29","Finance","Eastern Scotland","25","25","29290","27080"
"In post","2022","20-29","Finance","Essex","10","10","26870","26590"
"In post","2022","20-29","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","270","270","27950","26350"
"In post","2022","20-29","Finance","Greater Manchester","80","80","32480","29360"
"In post","2022","20-29","Finance","Hampshire and Isle of Wight","75","75","31040","30730"
"In post","2022","20-29","Finance","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Inner London - East","45","45","39300","37610"
"In post","2022","20-29","Finance","Inner London - West","395","395","40700","40230"
"In post","2022","20-29","Finance","Lancashire","30","30","30120","27570"
"In post","2022","20-29","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Lincolnshire","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Merseyside","15","15","27160","26640"
"In post","2022","20-29","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North Yorkshire","10","10","29420","27970"
"In post","2022","20-29","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Northumberland, and Tyne and Wear","45","45","32470","29360"
"In post","2022","20-29","Finance","Outer London - South","25","25","38960","35160"
"In post","2022","20-29","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Shropshire and Staffordshire","20","20","29430","26670"
"In post","2022","20-29","Finance","South Yorkshire","45","45","32410","29360"
"In post","2022","20-29","Finance","Southern Scotland","10","5","[c]","[c]"
"In post","2022","20-29","Finance","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Finance","West Central Scotland","45","35","23230","21250"
"In post","2022","20-29","Finance","West Midlands","80","80","32540","29360"
"In post","2022","20-29","Finance","West Wales and The Valleys","30","25","28500","26410"
"In post","2022","20-29","Finance","West Yorkshire","120","120","31230","28970"
"In post","2022","20-29","Geography","Dorset and Somerset","110","110","25600","26740"
"In post","2022","20-29","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","15","15","28130","26010"
"In post","2022","20-29","Human Resources","Cheshire","35","35","25490","21170"
"In post","2022","20-29","Human Resources","Derbyshire and Nottinghamshire","35","35","32780","33080"
"In post","2022","20-29","Human Resources","Devon","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Dorset and Somerset","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","East Anglia","20","20","27410","26670"
"In post","2022","20-29","Human Resources","East Wales","80","80","27230","25120"
"In post","2022","20-29","Human Resources","Eastern Scotland","40","40","28230","27230"
"In post","2022","20-29","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","25770","23940"
"In post","2022","20-29","Human Resources","Greater Manchester","55","55","30450","28000"
"In post","2022","20-29","Human Resources","Hampshire and Isle of Wight","25","25","28910","26670"
"In post","2022","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Inner London - East","60","60","34650","32260"
"In post","2022","20-29","Human Resources","Inner London - West","425","420","36630","33210"
"In post","2022","20-29","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Lancashire","25","25","24490","21280"
"In post","2022","20-29","Human Resources","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Merseyside","65","65","28440","27370"
"In post","2022","20-29","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","North Yorkshire","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Northumberland, and Tyne and Wear","25","25","31450","30820"
"In post","2022","20-29","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Outer London - South","30","30","41050","35130"
"In post","2022","20-29","Human Resources","Outer London - West and North West","10","10","25460","24380"
"In post","2022","20-29","Human Resources","Overseas","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Shropshire and Staffordshire","10","10","32260","31530"
"In post","2022","20-29","Human Resources","South Yorkshire","20","20","31340","30820"
"In post","2022","20-29","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Tees Valley and Durham","15","15","31810","29360"
"In post","2022","20-29","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","West Central Scotland","35","35","24950","21170"
"In post","2022","20-29","Human Resources","West Midlands","30","30","32680","29520"
"In post","2022","20-29","Human Resources","West Wales and The Valleys","30","30","26970","26350"
"In post","2022","20-29","Human Resources","West Yorkshire","65","65","34270","30450"
"In post","2022","20-29","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","East Anglia","65","65","28660","26670"
"In post","2022","20-29","Intelligence Analysis","East Wales","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Greater Manchester","10","10","26540","25040"
"In post","2022","20-29","Intelligence Analysis","Hampshire and Isle of Wight","20","20","26710","25050"
"In post","2022","20-29","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Inner London - East","25","25","34680","31060"
"In post","2022","20-29","Intelligence Analysis","Inner London - West","120","120","37700","37000"
"In post","2022","20-29","Intelligence Analysis","Kent","20","20","25180","24890"
"In post","2022","20-29","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Lincolnshire","15","15","27440","27010"
"In post","2022","20-29","Intelligence Analysis","Merseyside","5","5","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Outer London - South","25","25","33300","30750"
"In post","2022","20-29","Intelligence Analysis","Outer London - West and North West","75","75","30040","29250"
"In post","2022","20-29","Intelligence Analysis","Overseas","10","10","35040","33230"
"In post","2022","20-29","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","South Yorkshire","15","15","27150","25220"
"In post","2022","20-29","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","West Central Scotland","10","10","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Intelligence Analysis","West Yorkshire","10","10","28920","27820"
"In post","2022","20-29","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Inner London - West","15","15","37620","34170"
"In post","2022","20-29","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
