"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","75","[c]","26600","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","45","[c]","33460","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East of England","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","AA/AO","10","[c]","25330","25330"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","EO","75","[c]","30720","30750"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","G6/G7","25","[c]","61330","58600"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","85","[c]","39170","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","140","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","EO","90","[c]","26590","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","65","[c]","34620","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","290","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","EO","155","[c]","26530","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","20","[c]","52830","52080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","140","[c]","33870","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","55","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","30","[c]","26410","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","40","[c]","34000","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","145","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","EO","55","[c]","26510","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","55","[c]","33220","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","EO","10","[c]","26610","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","25","[c]","33440","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","AA/AO","70","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","EO","40","[c]","26310","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","45","[c]","34110","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","90","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","70","[c]","26650","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","60","[c]","34320","33080"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","95","[c]","21250","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","60","[c]","26600","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","50","[c]","34550","33080"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","North East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","North East (England)","SEO/HEO","15","[c]","30260","29320"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","London","AA/AO","10","[c]","25310","25630"
"New entrant CS","2022","30-39","Home Office","London","EO","70","[c]","28870","28650"
"New entrant CS","2022","30-39","Home Office","London","G6/G7","30","[c]","61460","57430"
"New entrant CS","2022","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","London","SEO/HEO","55","[c]","39200","41950"
"New entrant CS","2022","30-39","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North East (England)","EO","15","[c]","24880","24880"
"New entrant CS","2022","30-39","Home Office","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North West (England)","AA/AO","30","[c]","20370","21680"
"New entrant CS","2022","30-39","Home Office","North West (England)","EO","70","[c]","24920","24880"
"New entrant CS","2022","30-39","Home Office","North West (England)","G6/G7","10","[c]","55340","55250"
"New entrant CS","2022","30-39","Home Office","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North West (England)","SEO/HEO","15","[c]","34190","34820"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","EO","15","[c]","24880","24880"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Scotland","AA/AO","10","[c]","21680","21680"
"New entrant CS","2022","30-39","Home Office","Scotland","EO","35","[c]","24960","24880"
"New entrant CS","2022","30-39","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South East (England)","AA/AO","15","[c]","21910","21680"
"New entrant CS","2022","30-39","Home Office","South East (England)","EO","45","[c]","25280","24880"
"New entrant CS","2022","30-39","Home Office","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Wales","EO","15","[c]","24880","24880"
"New entrant CS","2022","30-39","Home Office","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","EO","25","[c]","25480","24880"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","AA/AO","15","[c]","21680","21680"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","EO","35","[c]","24960","24880"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","SEO/HEO","10","[c]","36340","37450"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","AA/AO","25","[c]","21690","21810"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","EO","20","[c]","26240","24030"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","SEO/HEO","15","[c]","39130","39910"
"New entrant CS","2022","30-39","Legal Aid Agency","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","AA/AO","10","[c]","25480","26840"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","SEO/HEO","10","[c]","37340","38650"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
