"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","820","795","36070","36340"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","105","105","35310","33210"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","45","45","36720","36340"
"In post","2022","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","40","40","37490","34860"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Transport","AA/AO","Heterosexual / straight","2990","2630","21970","21840"
"In post","2022","White","Department for Transport","AA/AO","LGBO","175","165","21680","21840"
"In post","2022","White","Department for Transport","AA/AO","Undeclared","985","770","20900","21840"
"In post","2022","White","Department for Transport","AA/AO","Unknown","140","120","23640","21840"
"In post","2022","White","Department for Transport","EO","Heterosexual / straight","2190","2060","27750","26780"
"In post","2022","White","Department for Transport","EO","LGBO","115","115","27560","26700"
"In post","2022","White","Department for Transport","EO","Undeclared","525","460","27630","26780"
"In post","2022","White","Department for Transport","EO","Unknown","70","65","29500","29730"
"In post","2022","White","Department for Transport","G6/G7","Heterosexual / straight","1190","1155","60110","55340"
"In post","2022","White","Department for Transport","G6/G7","LGBO","100","100","57320","54650"
"In post","2022","White","Department for Transport","G6/G7","Undeclared","130","125","61360","57050"
"In post","2022","White","Department for Transport","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2022","White","Department for Transport","SCS level","Heterosexual / straight","185","175","89290","79950"
"In post","2022","White","Department for Transport","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","White","Department for Transport","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","White","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Transport","SEO/HEO","Heterosexual / straight","2395","2330","37430","36180"
"In post","2022","White","Department for Transport","SEO/HEO","LGBO","155","155","37350","36170"
"In post","2022","White","Department for Transport","SEO/HEO","Undeclared","310","300","37260","36750"
"In post","2022","White","Department for Transport","SEO/HEO","Unknown","35","35","36970","34920"
"In post","2022","White","Department for Work and Pensions","AA/AO","Heterosexual / straight","15645","13570","21300","21260"
"In post","2022","White","Department for Work and Pensions","AA/AO","LGBO","1050","995","21420","21260"
"In post","2022","White","Department for Work and Pensions","AA/AO","Undeclared","1725","1465","21250","21260"
"In post","2022","White","Department for Work and Pensions","AA/AO","Unknown","3580","2890","21150","21260"
"In post","2022","White","Department for Work and Pensions","EO","Heterosexual / straight","25825","23235","27810","27570"
"In post","2022","White","Department for Work and Pensions","EO","LGBO","1865","1790","27960","27570"
"In post","2022","White","Department for Work and Pensions","EO","Undeclared","2380","2105","27810","27570"
"In post","2022","White","Department for Work and Pensions","EO","Unknown","4420","3730","27740","27570"
"In post","2022","White","Department for Work and Pensions","G6/G7","Heterosexual / straight","2645","2545","56990","54070"
"In post","2022","White","Department for Work and Pensions","G6/G7","LGBO","150","145","56650","54070"
"In post","2022","White","Department for Work and Pensions","G6/G7","Undeclared","150","145","58470","55150"
"In post","2022","White","Department for Work and Pensions","G6/G7","Unknown","290","280","55630","52750"
"In post","2022","White","Department for Work and Pensions","SCS level","Heterosexual / straight","215","210","89040","80800"
"In post","2022","White","Department for Work and Pensions","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","White","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","7475","7000","35730","34290"
"In post","2022","White","Department for Work and Pensions","SEO/HEO","LGBO","450","435","35080","34290"
"In post","2022","White","Department for Work and Pensions","SEO/HEO","Undeclared","620","585","35940","34290"
"In post","2022","White","Department for Work and Pensions","SEO/HEO","Unknown","880","820","34960","34290"
"In post","2022","White","Department of Health and Social Care","AA/AO","Heterosexual / straight","370","330","21210","20400"
"In post","2022","White","Department of Health and Social Care","AA/AO","LGBO","45","40","20840","19880"
"In post","2022","White","Department of Health and Social Care","AA/AO","Undeclared","55","50","21220","20080"
"In post","2022","White","Department of Health and Social Care","AA/AO","Unknown","45","40","21740","22270"
"In post","2022","White","Department of Health and Social Care","EO","Heterosexual / straight","555","525","25940","26570"
"In post","2022","White","Department of Health and Social Care","EO","LGBO","70","65","25720","26880"
"In post","2022","White","Department of Health and Social Care","EO","Undeclared","70","60","26250","26880"
"In post","2022","White","Department of Health and Social Care","EO","Unknown","65","60","28080","27900"
"In post","2022","White","Department of Health and Social Care","G6/G7","Heterosexual / straight","1640","1560","57810","53830"
"In post","2022","White","Department of Health and Social Care","G6/G7","LGBO","140","140","57910","53360"
"In post","2022","White","Department of Health and Social Care","G6/G7","Undeclared","205","190","59340","54360"
"In post","2022","White","Department of Health and Social Care","G6/G7","Unknown","250","240","59150","55120"
"In post","2022","White","Department of Health and Social Care","SCS level","Heterosexual / straight","360","330","94070","88900"
"In post","2022","White","Department of Health and Social Care","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","White","Department of Health and Social Care","SCS level","Undeclared","55","50","96000","93000"
"In post","2022","White","Department of Health and Social Care","SCS level","Unknown","70","60","106290","94460"
"In post","2022","White","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","1915","1800","36110","36330"
"In post","2022","White","Department of Health and Social Care","SEO/HEO","LGBO","225","220","35510","35610"
"In post","2022","White","Department of Health and Social Care","SEO/HEO","Undeclared","255","240","36360","36330"
"In post","2022","White","Department of Health and Social Care","SEO/HEO","Unknown","215","205","39030","40420"
"In post","2022","White","Estyn","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","White","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","White","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","G6/G7","Heterosexual / straight","60","55","73510","75480"
"In post","2022","White","Estyn","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","White","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","White","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","White","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","White","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","EO","Heterosexual / straight","190","180","27020","26750"
"In post","2022","White","Food Standards Agency","EO","LGBO","5","5","[c]","[c]"
"In post","2022","White","Food Standards Agency","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","White","Food Standards Agency","EO","Unknown","115","110","27280","26750"
"In post","2022","White","Food Standards Agency","G6/G7","Heterosexual / straight","160","155","55940","55300"
"In post","2022","White","Food Standards Agency","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","White","Food Standards Agency","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","White","Food Standards Agency","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2022","White","Food Standards Agency","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","White","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Food Standards Agency","SEO/HEO","Heterosexual / straight","450","440","35540","37350"
"In post","2022","White","Food Standards Agency","SEO/HEO","LGBO","35","35","35840","37350"
"In post","2022","White","Food Standards Agency","SEO/HEO","Undeclared","60","55","35820","37350"
"In post","2022","White","Food Standards Agency","SEO/HEO","Unknown","40","40","34900","32910"
"In post","2022","White","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","265","255","25230","25000"
"In post","2022","White","Foreign, Commonwealth and Development Office","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","AA/AO","Unknown","30","30","27590","27200"
"In post","2022","White","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","475","455","29390","28990"
"In post","2022","White","Foreign, Commonwealth and Development Office","EO","LGBO","25","25","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","EO","Unknown","30","25","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","1815","1755","60460","58820"
"In post","2022","White","Foreign, Commonwealth and Development Office","G6/G7","LGBO","145","140","59150","57400"
"In post","2022","White","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","145","145","60990","59470"
"In post","2022","White","Foreign, Commonwealth and Development Office","G6/G7","Unknown","120","115","60560","60720"
"In post","2022","White","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","370","360","86810","78010"
"In post","2022","White","Foreign, Commonwealth and Development Office","SCS level","LGBO","25","25","[c]","[c]"
"In post","2022","White","Foreign, Commonwealth and Development Office","SCS level","Undeclared","25","25","[c]","[c]"
