"Status","Year","Ethnicity","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","Communications","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Communications","UK Statistics Authority","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Attorney General's Departments","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Department for Work and Pensions","Counter Fraud","55","[c]","28810","27570"
"Leaver Dept.","2022","White","Counter Fraud","Department for Work and Pensions","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Debt","Department for Work and Pensions","Other","35","[c]","24180","21260"
"Leaver Dept.","2022","White","Debt","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Cabinet Office","Unknown","35","[c]","50880","54700"
"Leaver Dept.","2022","White","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Education","Digital, Data and Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Education","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","70","[c]","41030","36640"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","90","[c]","43470","38990"
"Leaver Dept.","2022","White","Digital, Data & Technology","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Business, Energy and Industrial Strategy","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Education","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Environment, Food and Rural Affairs","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Levelling Up, Housing and Communities","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Levelling Up, Housing and Communities","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Transport","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Work and Pensions","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department for Work and Pensions","Finance","55","[c]","36510","35310"
"Leaver Dept.","2022","White","Finance","Department for Work and Pensions","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Department of Health and Social Care","Finance","95","[c]","40850","37730"
"Leaver Dept.","2022","White","Finance","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Foreign, Commonwealth and Development Office","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Ministry of Defence","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Ministry of Justice","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Finance","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","30","[c]","26380","24920"
"Leaver Dept.","2022","White","Human Resources","Attorney General's Departments","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Cabinet Office","Unknown","85","[c]","38410","32960"
"Leaver Dept.","2022","White","Human Resources","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Business, Energy and Industrial Strategy","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Education","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Environment, Food and Rural Affairs","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for International Trade","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Levelling Up, Housing and Communities","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Transport","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Department for Work and Pensions","Human Resources","30","[c]","37280","31990"
"Leaver Dept.","2022","White","Human Resources","Department for Work and Pensions","Operational Delivery","40","[c]","26960","27570"
"Leaver Dept.","2022","White","Human Resources","Department of Health and Social Care","Human Resources","130","[c]","46750","40070"
"Leaver Dept.","2022","White","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Human Resources","Foreign, Commonwealth and Development Office","Human Resources","5","[c]","[c]","[c]"
