"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","AO","Unknown","30","[c]","19660","19610"
"Leaver CS","2022","Undeclared","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","SEO","Undeclared","[c]","[c]","[c]","[c]"
