"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","15","[c]","32280","29680"
"New entrant CS","2022","Property","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Inner London - West","London","10","[c]","51580","54270"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Queen Elizabeth II Centre","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Registers of Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Prison Service","Eastern Scotland","Outside London","15","[c]","25900","25420"
"New entrant CS","2022","Property","Scottish Prison Service","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Prison Service","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Scottish Prison Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Serious Fraud Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","The National Archives","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Health Security Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Statistics Authority","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","20","[c]","27300","25000"
"New entrant CS","2022","Property","Valuation Office Agency","Devon","Outside London","80","[c]","22210","21750"
"New entrant CS","2022","Property","Valuation Office Agency","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","27970","25750"
"New entrant CS","2022","Property","Valuation Office Agency","Greater Manchester","Outside London","20","[c]","29900","27650"
"New entrant CS","2022","Property","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Merseyside","Outside London","20","[c]","24750","25000"
"New entrant CS","2022","Property","Valuation Office Agency","Northumberland, and Tyne and Wear","Outside London","20","[c]","27250","25000"
"New entrant CS","2022","Property","Valuation Office Agency","Outer London - South","London","30","[c]","33510","29000"
"New entrant CS","2022","Property","Valuation Office Agency","Outer London - West and North West","London","25","[c]","32110","29000"
"New entrant CS","2022","Property","Valuation Office Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","Tees Valley and Durham","Outside London","150","[c]","22320","21880"
"New entrant CS","2022","Property","Valuation Office Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","West Midlands","Outside London","15","[c]","28350","25750"
"New entrant CS","2022","Property","Valuation Office Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Valuation Office Agency","West Yorkshire","Outside London","20","[c]","30150","25000"
"New entrant CS","2022","Property","Wilton Park","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Inner London - West","London","35","[c]","28690","27500"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","45","[c]","28830","25210"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","Unknown","Unknown","25","[c]","32440","27500"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","40","[c]","32290","32000"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Companies House","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Competition and Markets Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for International Trade","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","Inner London - West","London","15","[c]","41450","42470"
"New entrant CS","2022","Security","Department for Transport (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Food Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
