"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","EO","30","[c]","27510","27570"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","G7","10","[c]","51540","50020"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","HEO","25","[c]","31320","31350"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Outside London","SEO","20","[c]","39660","36820"
"Leaver Dept.","2022","50-59","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Outside London","AO","20","[c]","21830","21680"
"Leaver Dept.","2022","50-59","East of England","Outside London","EO","25","[c]","27130","27570"
"Leaver Dept.","2022","50-59","East of England","Outside London","G6","10","[c]","71920","67640"
"Leaver Dept.","2022","50-59","East of England","Outside London","G7","20","[c]","52880","52140"
"Leaver Dept.","2022","50-59","East of England","Outside London","HEO","25","[c]","32540","31990"
"Leaver Dept.","2022","50-59","East of England","Outside London","SCS level","20","[c]","115630","116560"
"Leaver Dept.","2022","50-59","East of England","Outside London","SEO","30","[c]","40740","40560"
"Leaver Dept.","2022","50-59","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","London","AA","15","[c]","20170","19530"
"Leaver Dept.","2022","50-59","London","London","AO","45","[c]","23870","23780"
"Leaver Dept.","2022","50-59","London","London","EO","185","[c]","28630","28310"
"Leaver Dept.","2022","50-59","London","London","G6","180","[c]","72050","68450"
"Leaver Dept.","2022","50-59","London","London","G7","310","[c]","55340","54700"
"Leaver Dept.","2022","50-59","London","London","HEO","195","[c]","34280","34550"
"Leaver Dept.","2022","50-59","London","London","SCS level","165","[c]","102660","100160"
"Leaver Dept.","2022","50-59","London","London","SEO","195","[c]","41620","40600"
"Leaver Dept.","2022","50-59","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","AO","50","[c]","21530","21260"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","EO","40","[c]","26590","27570"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","G7","10","[c]","53640","53410"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","HEO","25","[c]","31420","31990"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","SEO","25","[c]","37590","37460"
"Leaver Dept.","2022","50-59","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","AO","65","[c]","21160","21260"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","EO","90","[c]","26720","27570"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","G6","20","[c]","63130","61570"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","G7","50","[c]","51810","50390"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","HEO","50","[c]","32090","32310"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","SCS level","15","[c]","114990","113110"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","SEO","55","[c]","39070","37870"
"Leaver Dept.","2022","50-59","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Outside London","AO","60","[c]","21580","21260"
"Leaver Dept.","2022","50-59","Scotland","Outside London","EO","80","[c]","27210","27570"
"Leaver Dept.","2022","50-59","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Outside London","G7","15","[c]","53040","52270"
"Leaver Dept.","2022","50-59","Scotland","Outside London","HEO","30","[c]","32820","32390"
"Leaver Dept.","2022","50-59","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Outside London","SEO","20","[c]","41030","40580"
"Leaver Dept.","2022","50-59","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","AO","25","[c]","21790","21970"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","EO","50","[c]","27130","27570"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","G6","20","[c]","73910","71550"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","G7","50","[c]","54030","53750"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","HEO","30","[c]","32790","31990"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","SCS level","15","[c]","112180","114000"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","SEO","40","[c]","41180","40560"
"Leaver Dept.","2022","50-59","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","AO","30","[c]","21120","21220"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","EO","40","[c]","25760","26430"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","G6","35","[c]","70250","67810"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","G7","85","[c]","53020","51560"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","HEO","65","[c]","31500","30740"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","SCS level","20","[c]","116710","110950"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","SEO","95","[c]","40700","40580"
"Leaver Dept.","2022","50-59","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","HEO","25","[c]","33780","33350"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","Outside London","AO","20","[c]","21370","21260"
"Leaver Dept.","2022","50-59","Wales","Outside London","EO","25","[c]","26450","26460"
"Leaver Dept.","2022","50-59","Wales","Outside London","G6","10","[c]","66530","66420"
"Leaver Dept.","2022","50-59","Wales","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","Outside London","HEO","10","[c]","32600","31990"
"Leaver Dept.","2022","50-59","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","AO","25","[c]","20990","20990"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","EO","40","[c]","26320","27570"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","G6","15","[c]","69690","67050"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","G7","25","[c]","51300","50410"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","HEO","40","[c]","31980","31990"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","SCS level","10","[c]","110660","113470"
"Leaver Dept.","2022","50-59","West Midlands (England)","Outside London","SEO","40","[c]","38950","38650"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","AO","20","[c]","20720","20920"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","EO","50","[c]","26590","27570"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","G6","30","[c]","68440","67630"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","G7","60","[c]","52070","50410"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","HEO","55","[c]","32550","32310"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","SCS level","15","[c]","103880","104490"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","SEO","70","[c]","39280","38020"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","London","London","AO","10","[c]","22950","23300"
"Leaver Dept.","2022","60-64","London","London","EO","35","[c]","28550","27920"
"Leaver Dept.","2022","60-64","London","London","G6","35","[c]","70500","68550"
"Leaver Dept.","2022","60-64","London","London","G7","40","[c]","55500","55130"
"Leaver Dept.","2022","60-64","London","London","HEO","35","[c]","33660","34150"
"Leaver Dept.","2022","60-64","London","London","SCS level","30","[c]","125770","114980"
"Leaver Dept.","2022","60-64","London","London","SEO","35","[c]","41890","41570"
"Leaver Dept.","2022","60-64","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","EO","15","[c]","26260","25220"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","G7","10","[c]","54190","53880"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","South West (England)","Outside London","AO","10","[c]","21300","21190"
"Leaver Dept.","2022","60-64","South West (England)","Outside London","EO","15","[c]","26430","27570"
"Leaver Dept.","2022","60-64","South West (England)","Outside London","G6","15","[c]","73780","71890"
