"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
