"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","60-64","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care","Medicine","10","[c]","107150","114000"
"New entrant CS","2022","60-64","Department of Health and Social Care","Operational Delivery","45","[c]","44110","28970"
"New entrant CS","2022","60-64","Department of Health and Social Care","Science and Engineering","10","[c]","35130","32310"
"New entrant CS","2022","60-64","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs","Operational Delivery","45","[c]","23910","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Revenue and Customs","Property","10","[c]","36760","40520"
"New entrant CS","2022","60-64","HM Revenue and Customs","Tax","25","[c]","26710","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Operational Delivery","55","[c]","31640","34630"
"New entrant CS","2022","60-64","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Other","40","[c]","26300","21170"
"New entrant CS","2022","60-64","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence","Project Delivery","15","[c]","45200","45840"
"New entrant CS","2022","60-64","Ministry of Defence","Property","10","[c]","25760","20090"
"New entrant CS","2022","60-64","Ministry of Defence","Science and Engineering","25","[c]","40180","40000"
"New entrant CS","2022","60-64","Ministry of Defence","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice","Operational Delivery","935","[c]","28940","28200"
"New entrant CS","2022","60-64","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government","Operational Delivery","15","[c]","21600","21050"
"New entrant CS","2022","60-64","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government","Unknown","70","[c]","31700","27230"
"New entrant CS","2022","60-64","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Operational Delivery","35","[c]","21900","19860"
"New entrant CS","2022","60-64","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Levelling Up, Housing and Communities","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Transport","Operational Delivery","20","[c]","27030","26130"
"New entrant CS","2022","65+","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Operational Delivery","50","[c]","23080","21260"
"New entrant CS","2022","65+","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Department of Health and Social Care","Operational Delivery","15","[c]","38370","36330"
"New entrant CS","2022","65+","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Home Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Ministry of Justice","Operational Delivery","325","[c]","30880","28200"
"New entrant CS","2022","65+","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
