"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Declared non-disabled","Finance","Outside London","60","[c]","39260","35320"
"Leaver Dept.","2022","40-49","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Human Resources","London","45","[c]","44870","40340"
"Leaver Dept.","2022","40-49","Declared non-disabled","Human Resources","Outside London","60","[c]","36990","36330"
"Leaver Dept.","2022","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Legal","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","No function","London","745","[c]","51140","50730"
"Leaver Dept.","2022","40-49","Declared non-disabled","No function","Outside London","1190","[c]","36890","30180"
"Leaver Dept.","2022","40-49","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","No function","Unknown","35","[c]","40660","32620"
"Leaver Dept.","2022","40-49","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Project Delivery","Outside London","95","[c]","43550","41920"
"Leaver Dept.","2022","40-49","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Property","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Security","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","London","170","[c]","52760","54070"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Outside London","320","[c]","33520","27750"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","No function","London","35","[c]","47740","41340"
"Leaver Dept.","2022","40-49","Undeclared","No function","Outside London","70","[c]","31500","27570"
"Leaver Dept.","2022","40-49","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Analysis","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data & Technology","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data & Technology","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Human Resources","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Legal","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","No function","London","370","[c]","51810","51700"
"Leaver Dept.","2022","40-49","Unknown","No function","Outside London","430","[c]","42910","39330"
"Leaver Dept.","2022","40-49","Unknown","No function","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","London","55","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Outside London","115","[c]","38050","31990"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","No function","London","75","[c]","43910","38000"
"Leaver Dept.","2022","50-59","Declared disabled","No function","Outside London","140","[c]","32880","27570"
"Leaver Dept.","2022","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Analysis","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Commercial","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Debt","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Digital, Data & Technology","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Digital, Data & Technology","Outside London","40","[c]","41690","36840"
"Leaver Dept.","2022","50-59","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Finance","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Finance","Outside London","55","[c]","43560","42480"
"Leaver Dept.","2022","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Grants Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Human Resources","London","30","[c]","49980","44620"
"Leaver Dept.","2022","50-59","Declared non-disabled","Human Resources","Outside London","50","[c]","37760","33350"
"Leaver Dept.","2022","50-59","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","No function","London","455","[c]","50940","44680"
"Leaver Dept.","2022","50-59","Declared non-disabled","No function","Outside London","835","[c]","39620","31990"
"Leaver Dept.","2022","50-59","Declared non-disabled","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Project Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Project Delivery","Outside London","70","[c]","40010","37030"
"Leaver Dept.","2022","50-59","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Property","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
