"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Hydrographic Office","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Office","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cabinet Office (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Companies House","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","Tower Hamlets","30","[c]","53060","51810"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","City of Edinburgh","20","[c]","33170","27230"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Glasgow City","15","[c]","39520","41750"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","South Lanarkshire","10","[c]","39110","41750"
"New entrant CS","2022","Legal","Crown Office and Procurator Fiscal Service","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Berkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Birmingham","40","[c]","32470","25480"
"New entrant CS","2022","Legal","Crown Prosecution Service","Brighton and Hove","25","[c]","26270","23770"
"New entrant CS","2022","Legal","Crown Prosecution Service","Bristol, City of","20","[c]","32640","23840"
"New entrant CS","2022","Legal","Crown Prosecution Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Cardiff and Vale of Glamorgan","10","[c]","27580","22200"
"New entrant CS","2022","Legal","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","East Kent","15","[c]","27870","23770"
"New entrant CS","2022","Legal","Crown Prosecution Service","Flintshire and Wrexham","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Heart of Essex","25","[c]","37100","40000"
"New entrant CS","2022","Legal","Crown Prosecution Service","Hertfordshire CC","15","[c]","29740","24180"
"New entrant CS","2022","Legal","Crown Prosecution Service","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Leeds","30","[c]","29300","24600"
"New entrant CS","2022","Legal","Crown Prosecution Service","Leicester","20","[c]","29720","22200"
"New entrant CS","2022","Legal","Crown Prosecution Service","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Liverpool","25","[c]","26940","22200"
"New entrant CS","2022","Legal","Crown Prosecution Service","Manchester","30","[c]","30470","25480"
"New entrant CS","2022","Legal","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Norwich and East Norfolk","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Nottingham","50","[c]","30540","25480"
"New entrant CS","2022","Legal","Crown Prosecution Service","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Sheffield","15","[c]","23490","22200"
"New entrant CS","2022","Legal","Crown Prosecution Service","South Hampshire","15","[c]","33890","26970"
"New entrant CS","2022","Legal","Crown Prosecution Service","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Swansea","10","[c]","34720","38000"
"New entrant CS","2022","Legal","Crown Prosecution Service","Tyneside","15","[c]","33720","27570"
"New entrant CS","2022","Legal","Crown Prosecution Service","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Crown Prosecution Service","Westminster","150","[c]","33800","26970"
"New entrant CS","2022","Legal","Crown Prosecution Service","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education (excl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Government Legal Department","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Government Legal Department","Leeds","15","[c]","41960","43920"
"New entrant CS","2022","Legal","Government Legal Department","Westminster","285","[c]","40770","43920"
"New entrant CS","2022","Legal","Health and Safety Executive","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Crown Prosecution Service Inspectorate","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Crown Prosecution Service Inspectorate","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","30","[c]","39470","52080"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Hackney and Newham","40","[c]","40830","37610"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Revenue and Customs (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Institute for Apprenticeships and Technical Education","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Institute for Apprenticeships and Technical Education","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Met Office","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Tower Hamlets","10","[c]","55250","60000"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Prison Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Serious Fraud Office","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The Insolvency Service","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Debt Management Office","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","Westminster","10","[c]","55670","67000"
"New entrant CS","2022","Legal","UK Supreme Court","Westminster","10","[c]","35760","37230"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Revenue Authority","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Advisory, Conciliation and Arbitration Service","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Advisory, Conciliation and Arbitration Service","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Advisory, Conciliation and Arbitration Service","Nottingham","15","[c]","24000","24250"
