"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","HM Revenue and Customs","Tees Valley and Durham","Durham","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Central Scotland","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Midlands","Birmingham","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Yorkshire","Bradford","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Yorkshire","Calderdale and Kirklees","10","[c]","23230","22040"
"Leaver CS","2022","30-39","HM Revenue and Customs","West Yorkshire","Leeds","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Inner London - West","Camden and City of London","10","[c]","45370","41980"
"Leaver CS","2022","30-39","HM Treasury","Inner London - West","Westminster","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Greater Manchester","Greater Manchester South West","15","[c]","42050","37460"
"Leaver CS","2022","30-39","Home Office","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Inner London - West","Westminster","40","[c]","47520","42340"
"Leaver CS","2022","30-39","Home Office","Kent","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Merseyside","Liverpool","60","[c]","24670","24880"
"Leaver CS","2022","30-39","Home Office","Merseyside","Sefton","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Northern Ireland","Belfast","15","[c]","22940","21680"
"Leaver CS","2022","30-39","Home Office","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outer London - South","Croydon","60","[c]","41670","35200"
"Leaver CS","2022","30-39","Home Office","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outer London - West and North West","Harrow and Hillingdon","10","[c]","29870","29030"
"Leaver CS","2022","30-39","Home Office","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","South Yorkshire","Sheffield","25","[c]","33150","25180"
"Leaver CS","2022","30-39","Home Office","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Tees Valley and Durham","Durham","10","[c]","22440","21680"
"Leaver CS","2022","30-39","Home Office","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","West Midlands","Solihull","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Bedfordshire and Hertfordshire","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","[c]","34510","39070"
"Leaver CS","2022","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","[c]","31380","34590"
"Leaver CS","2022","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","25","[c]","23750","21170"
"Leaver CS","2022","30-39","Ministry of Defence","Cheshire","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Cumbria","West Cumbria","10","[c]","37110","40430"
"Leaver CS","2022","30-39","Ministry of Defence","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","30940","31530"
"Leaver CS","2022","30-39","Ministry of Defence","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Devon","Plymouth","15","[c]","24310","25670"
"Leaver CS","2022","30-39","Ministry of Defence","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Dorset and Somerset","Somerset CC","20","[c]","31140","30010"
"Leaver CS","2022","30-39","Ministry of Defence","East Anglia","Cambridgeshire CC","10","[c]","33280","33300"
"Leaver CS","2022","30-39","Ministry of Defence","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","East Anglia","Suffolk CC","10","[c]","30100","21170"
"Leaver CS","2022","30-39","Ministry of Defence","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","180","[c]","35810","35630"
"Leaver CS","2022","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","75","[c]","34160","33300"
"Leaver CS","2022","30-39","Ministry of Defence","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Hampshire and Isle of Wight","Central Hampshire","30","[c]","35940","38070"
"Leaver CS","2022","30-39","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","20","[c]","32780","28480"
"Leaver CS","2022","30-39","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Inner London - West","Westminster","25","[c]","39950","40640"
"Leaver CS","2022","30-39","Ministry of Defence","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Kent","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Lincolnshire","Lincolnshire CC","15","[c]","28840","26670"
"Leaver CS","2022","30-39","Ministry of Defence","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","North Yorkshire","North Yorkshire CC","15","[c]","27620","23750"
"Leaver CS","2022","30-39","Ministry of Defence","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Overseas","Overseas","15","[c]","39130","38690"
"Leaver CS","2022","30-39","Ministry of Defence","Shropshire and Staffordshire","Shropshire","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","Unknown","65","[c]","34710","32700"
"Leaver CS","2022","30-39","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","[c]","29140","27920"
"Leaver CS","2022","30-39","Ministry of Defence","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","Bedford","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","Hertfordshire CC","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","Luton","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","50","[c]","[c]","[c]"
