"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Department for Work and Pensions","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department for Work and Pensions","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Department of Health and Social Care","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Land Registry","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","East Wales","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Merseyside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Merseyside","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northumberland, and Tyne and Wear","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Northumberland, and Tyne and Wear","Unknown","25","20","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Yorkshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Revenue and Customs","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","HM Treasury","Inner London - West","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","HM Treasury","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
