"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","HEO","55","[c]","32740","32790"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","EO","15","[c]","27250","27270"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","HEO","30","[c]","32780","32790"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","London","SEO","15","[c]","40740","40650"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","EO","35","[c]","23610","23690"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","HEO","15","[c]","29150","28970"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","EO","75","[c]","27650","27270"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","G7","10","[c]","54000","53360"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","HEO","35","[c]","32330","32790"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","London","SEO","15","[c]","40500","40430"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","EO","25","[c]","23980","23690"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","G6","10","[c]","64630","62400"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","G7","20","[c]","53470","51410"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","HEO","15","[c]","31110","28970"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Outside London","SEO","10","[c]","38230","36660"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","HEO","10","[c]","30040","28590"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","London","SEO","10","[c]","39190","39140"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","G6","15","[c]","71300","72210"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","SCS level","20","[c]","100580","95140"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","SCS level","15","[c]","94050","88790"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","AA","10","[c]","22350","22350"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","AO","60","[c]","24100","23780"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","EO","260","[c]","26920","26880"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","G6","50","[c]","66340","65310"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","G7","130","[c]","52580","52610"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","HEO","195","[c]","32330","32330"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","SCS level","30","[c]","106000","85200"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","SEO","160","[c]","39690","40070"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","AA","25","[c]","19340","19100"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","AO","140","[c]","20650","19880"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","EO","155","[c]","24350","23690"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","G6","30","[c]","66970","62980"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","G7","100","[c]","51520","50000"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","HEO","165","[c]","30320","28970"
"New entrant CS","2022","Department of Health and Social Care","Operational Delivery","Outside London","SCS level","15","[c]","92000","92800"
