"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","20","[c]","27900","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","27650","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","10","[c]","23130","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","40","[c]","24210","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Devon","Outside London","20","[c]","24500","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Dorset and Somerset","Outside London","10","[c]","24190","23690"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Anglia","Outside London","30","[c]","26970","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Wales","Outside London","15","[c]","24850","26120"
"Leaver CS","2022","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","22370","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Eastern Scotland","Outside London","35","[c]","24850","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Essex","Outside London","20","[c]","28300","29290"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","25770","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Greater Manchester","Outside London","80","[c]","27610","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","15","[c]","26120","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","24990","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Inner London - East","London","25","[c]","29920","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Inner London - West","London","75","[c]","36900","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Kent","Outside London","15","[c]","30150","24250"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Lancashire","Outside London","85","[c]","25410","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","40","[c]","23600","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Merseyside","Outside London","60","[c]","24900","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Northumberland, and Tyne and Wear","Outside London","100","[c]","25500","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - East and North East","London","30","[c]","29820","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Outer London - West and North West","London","25","[c]","29730","31060"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Outside London","10","[c]","23310","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","South Yorkshire","Outside London","80","[c]","24410","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Southern Scotland","Outside London","10","[c]","24290","24410"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Outside London","15","[c]","24770","22720"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Tees Valley and Durham","Outside London","25","[c]","25430","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","Unknown","20","[c]","31360","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Central Scotland","Outside London","45","[c]","23170","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Midlands","Outside London","75","[c]","24710","27570"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Wales and The Valleys","Outside London","50","[c]","24170","21260"
"Leaver CS","2022","Unknown","Department for Work and Pensions","West Yorkshire","Outside London","105","[c]","28070","27570"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Inner London - West","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Inner London - West","London","185","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","Outside London","175","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Anglia","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Wales","Outside London","300","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Eastern Scotland","Outside London","360","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Essex","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Greater Manchester","Outside London","370","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Inner London - East","London","285","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Inner London - West","London","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Lancashire","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Merseyside","Outside London","310","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northern Ireland","Outside London","110","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northumberland, and Tyne and Wear","Outside London","755","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Outer London - South","London","105","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Southern Scotland","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Surrey, East and West Sussex","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Tees Valley and Durham","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Central Scotland","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Midlands","Outside London","240","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Yorkshire","Outside London","365","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Bedfordshire and Hertfordshire","Outside London","30","[c]","28310","26080"
"Leaver CS","2022","Unknown","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","East Anglia","Outside London","35","[c]","24650","21680"
"Leaver CS","2022","Unknown","Home Office","East Wales","Outside London","50","[c]","25470","21680"
"Leaver CS","2022","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","27550","25180"
"Leaver CS","2022","Unknown","Home Office","Eastern Scotland","Outside London","10","[c]","28400","24890"
"Leaver CS","2022","Unknown","Home Office","Essex","Outside London","60","[c]","27310","26500"
"Leaver CS","2022","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Greater Manchester","Outside London","95","[c]","35640","30820"
"Leaver CS","2022","Unknown","Home Office","Hampshire and Isle of Wight","Outside London","35","[c]","30730","27300"
"Leaver CS","2022","Unknown","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Inner London - East","London","35","[c]","36400","30820"
"Leaver CS","2022","Unknown","Home Office","Inner London - West","London","300","[c]","44350","37320"
"Leaver CS","2022","Unknown","Home Office","Kent","Outside London","95","[c]","27990","27370"
"Leaver CS","2022","Unknown","Home Office","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Merseyside","Outside London","315","[c]","24730","24880"
"Leaver CS","2022","Unknown","Home Office","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Northern Ireland","Outside London","50","[c]","24000","21680"
"Leaver CS","2022","Unknown","Home Office","Northumberland, and Tyne and Wear","Outside London","15","[c]","29460","24880"
"Leaver CS","2022","Unknown","Home Office","Outer London - South","London","330","[c]","38060","35050"
"Leaver CS","2022","Unknown","Home Office","Outer London - West and North West","London","180","[c]","31790","30390"
"Leaver CS","2022","Unknown","Home Office","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","South Yorkshire","Outside London","125","[c]","29570","25040"
"Leaver CS","2022","Unknown","Home Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Surrey, East and West Sussex","Outside London","45","[c]","28020","27720"
"Leaver CS","2022","Unknown","Home Office","Tees Valley and Durham","Outside London","60","[c]","23300","21680"
"Leaver CS","2022","Unknown","Home Office","West Central Scotland","Outside London","60","[c]","26910","24880"
"Leaver CS","2022","Unknown","Home Office","West Midlands","Outside London","45","[c]","27820","25360"
"Leaver CS","2022","Unknown","Home Office","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","West Yorkshire","Outside London","40","[c]","27680","24890"
"Leaver CS","2022","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","30","[c]","29070","26350"
"Leaver CS","2022","Unknown","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","245","[c]","25190","20970"
"Leaver CS","2022","Unknown","Ministry of Defence","Cheshire","Outside London","10","[c]","24040","22170"
"Leaver CS","2022","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","40","[c]","27310","21580"
