"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","LGBO","35","[c]","35980","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","Unknown","40","[c]","38820","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Heterosexual / straight","160","[c]","38120","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","Unknown","35","[c]","36900","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Heterosexual / straight","65","[c]","36000","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Heterosexual / straight","65","[c]","36650","34300"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","Heterosexual / straight","135","[c]","34000","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","Heterosexual / straight","100","[c]","37750","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Female","Heterosexual / straight","55","[c]","38160","33500"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Female","Unknown","30","[c]","32370","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Female","Heterosexual / straight","285","[c]","32890","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Female","Unknown","75","[c]","33360","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Male","Heterosexual / straight","175","[c]","36160","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Male","Unknown","45","[c]","36100","33250"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Heterosexual / straight","270","[c]","38580","33340"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","LGBO","35","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","Unknown","115","[c]","38030","33820"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Heterosexual / straight","180","[c]","38770","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","LGBO","45","[c]","40820","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","Unknown","95","[c]","37650","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Heterosexual / straight","400","[c]","36050","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","LGBO","55","[c]","35610","30250"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","Unknown","85","[c]","35170","30320"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Heterosexual / straight","300","[c]","38800","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Undeclared","40","[c]","36450","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","Unknown","85","[c]","39340","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
