"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Foreign, Commonwealth and Development Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Digital, Data and Technology","Outside London","10","[c]","36000","36140"
"Leaver CS","2022","30-39","HM Land Registry","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Operational Delivery","Outside London","25","[c]","25260","22600"
"Leaver CS","2022","30-39","HM Land Registry","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Operational Delivery","Outside London","30","[c]","21640","22010"
"Leaver CS","2022","30-39","HM Revenue and Customs","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Property","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Unknown","London","65","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Unknown","Outside London","555","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Policy","London","45","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Digital, Data and Technology","London","20","[c]","51500","45060"
"Leaver CS","2022","30-39","Home Office","Digital, Data and Technology","Outside London","20","[c]","48370","46250"
"Leaver CS","2022","30-39","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Operational Delivery","London","40","[c]","30770","28810"
"Leaver CS","2022","30-39","Home Office","Operational Delivery","Outside London","190","[c]","24160","24880"
"Leaver CS","2022","30-39","Home Office","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Policy","London","20","[c]","47950","41960"
"Leaver CS","2022","30-39","Home Office","Project Delivery","London","10","[c]","45050","41950"
"Leaver CS","2022","30-39","Home Office","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Commercial","Outside London","25","[c]","39070","37200"
"Leaver CS","2022","30-39","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Communications","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Digital, Data and Technology","Outside London","40","[c]","34720","33290"
"Leaver CS","2022","30-39","Ministry of Defence","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Finance","Outside London","25","[c]","31760","33000"
"Leaver CS","2022","30-39","Ministry of Defence","Geography","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Human Resources","Outside London","20","[c]","28590","25080"
"Leaver CS","2022","30-39","Ministry of Defence","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Medicine","Outside London","65","[c]","35940","33530"
"Leaver CS","2022","30-39","Ministry of Defence","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Other","Outside London","130","[c]","24520","21170"
"Leaver CS","2022","30-39","Ministry of Defence","Other","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Other","Unknown","60","[c]","34070","32700"
"Leaver CS","2022","30-39","Ministry of Defence","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Project Delivery","Outside London","75","[c]","37380","37010"
"Leaver CS","2022","30-39","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Property","Outside London","20","[c]","27770","26350"
"Leaver CS","2022","30-39","Ministry of Defence","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Science and Engineering","Outside London","105","[c]","35130","33380"
"Leaver CS","2022","30-39","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Security","Outside London","85","[c]","29810","26750"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Operational Delivery","London","320","[c]","34310","28460"
"Leaver CS","2022","30-39","Ministry of Justice","Operational Delivery","Outside London","1610","[c]","24660","20970"
"Leaver CS","2022","30-39","Ministry of Justice","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Psychology","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","London","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Operational Delivery","London","20","[c]","44610","40000"
"Leaver CS","2022","30-39","National Crime Agency","Operational Delivery","Outside London","30","[c]","37160","36410"
"Leaver CS","2022","30-39","National Crime Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Policy","Outside London","[c]","[c]","[c]","[c]"
