"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","20","[c]","35980","33090"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","130","[c]","21980","21170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","110","[c]","28110","26670"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","60","[c]","61440","59730"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","20","[c]","87870","80760"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","255","[c]","39570","40580"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","25","[c]","22050","22680"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","55","[c]","26790","26410"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","75","[c]","56900","54850"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","15","[c]","86560","79760"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","255","[c]","37350","36800"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","EO","35","[c]","33420","32770"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","G6/G7","15","[c]","64760","63520"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","National Crime Agency","SEO/HEO","45","[c]","42990","43710"
"Leaver Dept.","2022","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","G6/G7","10","[c]","55090","52850"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","26310","25880"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","10","[c]","68930","69390"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","30","[c]","37600","38340"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","40","[c]","25100","25560"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","30","[c]","55800","53110"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","25","[c]","35330","34820"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","15","[c]","36280","38000"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","Office of Rail and Road","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","AA/AO","70","[c]","20470","20970"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","EO","45","[c]","23550","23700"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Public Guardian","Ministry of Justice","SEO/HEO","20","[c]","29910","30450"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AA/AO","15","[c]","21410","21520"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6/G7","20","[c]","60330","58810"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO/HEO","20","[c]","36610","34860"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","AA/AO","815","[c]","21380","21120"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","EO","900","[c]","25860","26880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","G6/G7","1735","[c]","58390","54290"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","SCS level","385","[c]","107680","105540"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","SEO/HEO","2650","[c]","36020","36330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AA/AO","35","[c]","21130","21300"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","20","[c]","25280","25190"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","33470","30920"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","AA/AO","15","[c]","23250","23780"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","SEO/HEO","15","[c]","40650","40810"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","G6/G7","15","[c]","61100","58990"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","SEO/HEO","20","[c]","36960","35140"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Unknown","15","[c]","37700","38150"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","35","[c]","21290","21130"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","15","[c]","25200","24500"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","55780","52530"
