"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","HM Treasury (excl. agencies)","Westminster","London","10","10","23980","24300"
"In post","2022","16-19","Home Office","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","East Kent","Outside London","15","15","22680","21680"
"In post","2022","16-19","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Home Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Intellectual Property Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Legal Aid Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Maritime and Coastguard Agency","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Met Office","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Ministry of Justice (excl. agencies)","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Savings and Investments","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Budget Responsibility","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of the Public Guardian","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Registers of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","17940","16450"
"In post","2022","16-19","Rural Payments Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Rural Payments Agency","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Courts and Tribunals Service","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","25","25","22790","21050"
"In post","2022","16-19","Scottish Government (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government (excl. agencies)","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Prison Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Public Pensions Agency","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Serious Fraud Office","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","Angus and Dundee City","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Social Security Scotland","Glasgow City","Outside London","10","10","21140","21050"
"In post","2022","16-19","Social Security Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Student Awards Agency for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2022","16-19","Submarine Delivery Agency","Plymouth","Outside London","10","10","18010","18030"
"In post","2022","16-19","The Insolvency Service","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The Insolvency Service","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Transport Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Barnet","London","5","5","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Health Security Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Monmouthshire and Newport","Outside London","10","10","21780","21870"
"In post","2022","16-19","UK Statistics Authority","South Hampshire","Outside London","10","10","20220","19860"
"In post","2022","16-19","Valuation Office Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Valuation Office Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government (excl. agencies)","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","10","10","25070","23230"
"In post","2022","20-29","Accountant in Bankruptcy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","15","15","25190","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","15","15","24140","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","15","15","25980","24250"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Advisory, Conciliation and Arbitration Service","Westminster","London","20","20","32860","28420"
"In post","2022","20-29","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
