"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Driver and Vehicle Standards Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Education and Skills Funding Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Estyn","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Actuary's Department","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Actuary's Department","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Internal Audit Agency","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Legal Department","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Legal Department","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Legal Department","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Government Legal Department","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Operational Delivery","AA/AO","10","[c]","20450","20730"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Health and Safety Executive","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Courts and Tribunals Service","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Prison and Probation Service","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","EO","20","[c]","26640","26590"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Human Resources","SEO/HEO","15","[c]","34340","33080"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Institute for Apprenticeships and Technical Education","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Intellectual Property Office","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Intellectual Property Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Intellectual Property Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Intellectual Property Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Maritime and Coastguard Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Maritime and Coastguard Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Medicines and Healthcare Products Regulatory Agency","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Met Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Met Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Met Office","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","AA/AO","90","[c]","21180","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","EO","30","[c]","25660","26350"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","G6/G7","10","[c]","59130","58550"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","SEO/HEO","30","[c]","36190","37000"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","SEO/HEO","55","[c]","33190","31000"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Justice (excl. agencies)","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Savings and Investments","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Public Health England","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Public Health England","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Queen Elizabeth II Centre","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Courts and Tribunals Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Courts and Tribunals Service","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Courts and Tribunals Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Prison Service","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Prison Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Serious Fraud Office","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Submarine Delivery Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Human Resources","EO","30","[c]","26050","25950"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Human Resources","G6/G7","40","[c]","58030","57650"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Human Resources","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Health Security Agency","Human Resources","SEO/HEO","35","[c]","35060","33950"
"New entrant CS","2022","Human Resources","UK Hydrographic Office","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Hydrographic Office","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Valuation Office Agency","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
