"Status","Year","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Food Standards Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Outside London","10","[c]","37340","33930"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","Outside London","10","[c]","37350","39060"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Outside London","10","[c]","37800","36780"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","275","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","Outside London","10","[c]","41370","36390"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","Legal","London","50","[c]","60610","52730"
"Leaver Dept.","2022","Government Legal Department","Other","London","35","[c]","31340","27350"
"Leaver Dept.","2022","Government Legal Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Operational Delivery","Outside London","40","[c]","36390","31660"
"Leaver Dept.","2022","Health and Safety Executive","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Operational Delivery","London","170","[c]","30930","27550"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Operational Delivery","Outside London","365","[c]","24460","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Operational Delivery","London","75","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Operational Delivery","Outside London","315","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","London","60","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","Outside London","85","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tax","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","London","230","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","1085","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Economics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Operational Delivery","London","10","[c]","[c]","[c]"
