"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Welsh Government","Outside London","Female","120","[c]","39850","36080"
"Leaver CS","2022","White","Welsh Government","Outside London","Male","100","[c]","46180","38160"
"Leaver CS","2022","White","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","London","Female","45","[c]","45120","37220"
"Leaver Dept.","2022","Asian","Cabinet Office","London","Male","30","[c]","44150","37300"
"Leaver Dept.","2022","Asian","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Female","35","[c]","48320","40050"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","London","Female","80","[c]","32510","31060"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","London","Male","65","[c]","31840","31060"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Outside London","Female","140","[c]","27540","27570"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Outside London","Male","155","[c]","27680","27570"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","London","Female","375","[c]","40750","32330"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","London","Male","170","[c]","46270","40470"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Outside London","Female","200","[c]","38750","28590"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Outside London","Male","100","[c]","38640","29500"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","Outside London","Female","40","[c]","[c]","[c]"
