"Status","Year","Organisation","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Essex Haven Gateway","40","[c]","30060","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Essex Thames Gateway","75","[c]","27530","29170"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Heart of Essex","25","[c]","29360","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Hertfordshire CC","85","[c]","28500","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Luton","20","[c]","26290","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Norwich and East Norfolk","45","[c]","25180","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Peterborough","35","[c]","26350","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Southend-on-Sea","30","[c]","28980","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Suffolk CC","105","[c]","24580","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","West Essex","15","[c]","29290","29290"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Barking & Dagenham and Havering","45","[c]","30200","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Barnet","40","[c]","30440","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Bexley and Greenwich","45","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Brent","50","[c]","31010","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Bromley","35","[c]","30360","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Camden and City of London","15","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Croydon","40","[c]","29680","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Ealing","45","[c]","31220","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Enfield","30","[c]","30640","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Hackney and Newham","75","[c]","30270","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Haringey and Islington","50","[c]","30700","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Harrow and Hillingdon","55","[c]","30810","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Hounslow and Richmond upon Thames","35","[c]","29730","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30130","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Lambeth","65","[c]","30320","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Lewisham and Southwark","55","[c]","30250","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Merton, Kingston upon Thames and Sutton","45","[c]","31260","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Redbridge and Waltham Forest","75","[c]","29200","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Tower Hamlets","30","[c]","29770","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Wandsworth","20","[c]","28750","31060"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Westminster","190","[c]","41020","36650"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Durham","60","[c]","26300","24350"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Hartlepool and Stockton-on-Tees","50","[c]","25130","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Northumberland","20","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","South Teesside","45","[c]","24380","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Sunderland","115","[c]","25470","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Tyneside","585","[c]","26330","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Blackpool","405","[c]","26220","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Cheshire East","20","[c]","26770","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Cheshire West and Chester","35","[c]","24310","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","10","[c]","28320","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","East Cumbria","10","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","East Lancashire","20","[c]","25360","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","East Merseyside","40","[c]","26160","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Greater Manchester North East","60","[c]","27870","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Greater Manchester North West","100","[c]","24210","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Greater Manchester South East","105","[c]","23580","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Greater Manchester South West","50","[c]","25410","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Lancaster and Wyre","30","[c]","24240","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Liverpool","70","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Manchester","180","[c]","33420","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Mid Lancashire","120","[c]","22830","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Sefton","65","[c]","25130","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Warrington","30","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","West Cumbria","20","[c]","27970","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Wirral","125","[c]","23900","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","25","[c]","26190","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Angus and Dundee City","70","[c]","23420","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","City of Edinburgh","40","[c]","28600","27570"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","70","[c]","24710","24410"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","40","[c]","25040","26120"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","24040","21260"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Falkirk","80","[c]","22790","21260"
