"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","[c]","20360","21270"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","15","[c]","65620","68440"
"Leaver CS","2022","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","[c]","40290","40060"
"Leaver CS","2022","Public Health England","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","East Anglia","G6/G7","35","[c]","57660","56500"
"Leaver CS","2022","Public Health England","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","East Anglia","SEO/HEO","45","[c]","34990","36330"
"Leaver CS","2022","Public Health England","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Essex","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","East of England","Essex","SEO/HEO","20","[c]","38830","39380"
"Leaver CS","2022","Public Health England","London","Inner London - East","AA/AO","30","[c]","21170","21570"
"Leaver CS","2022","Public Health England","London","Inner London - East","EO","75","[c]","25910","26880"
"Leaver CS","2022","Public Health England","London","Inner London - East","G6/G7","190","[c]","57850","54760"
"Leaver CS","2022","Public Health England","London","Inner London - East","SCS level","45","[c]","102270","107720"
"Leaver CS","2022","Public Health England","London","Inner London - East","SEO/HEO","235","[c]","36680","37480"
"Leaver CS","2022","Public Health England","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","AA/AO","15","[c]","23180","23530"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","London","Outer London - West and North West","SEO/HEO","30","[c]","36740","34240"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","AA/AO","15","[c]","21200","20400"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","EO","15","[c]","24710","23950"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","G6/G7","35","[c]","56560","53220"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","35","[c]","35130","36330"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","AA/AO","15","[c]","19670","19630"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Greater Manchester","SEO/HEO","15","[c]","37860","37320"
"Leaver CS","2022","Public Health England","North West (England)","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North West (England)","Merseyside","SEO/HEO","15","[c]","39790","40060"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Kent","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","G6/G7","15","[c]","62700","56950"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South East (England)","Surrey, East and West Sussex","SEO/HEO","20","[c]","40310","39730"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","[c]","19740","19630"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","23960","23390"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","[c]","56170","52610"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","36460","36330"
"Leaver CS","2022","Public Health England","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","EO","20","[c]","24600","24100"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","G6/G7","35","[c]","56150","53220"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","West Midlands (England)","West Midlands","SEO/HEO","35","[c]","36360","37190"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","AA/AO","30","[c]","20630","19880"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","EO","90","[c]","25490","25080"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","G6/G7","20","[c]","53570","51200"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Yorkshire and The Humber","West Yorkshire","SEO/HEO","85","[c]","35950","36330"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","Eastern Scotland","SEO/HEO","15","[c]","39960","37520"
"Leaver CS","2022","Registers of Scotland","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","Unknown","235","[c]","36010","33270"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
