"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Standards and Testing Agency","Department for Education","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Student Awards Agency for Scotland","Scottish Government","City of Edinburgh","Outside London","40","[c]","26490","21050"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","165","[c]","35370","32000"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","41920","35150"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Plymouth","Outside London","30","[c]","29330","28280"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","West Cumbria","Outside London","25","[c]","39710","34750"
"New entrant CS","2022","Submarine Delivery Agency","Ministry of Defence","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","Coventry","Outside London","25","[c]","24390","25000"
"New entrant CS","2022","Teaching Regulation Agency","Department for Education","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","15","[c]","20570","21130"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","10","[c]","25400","21130"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","10","[c]","31090","26200"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","10","[c]","31890","32360"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","The National Archives","Hounslow and Richmond upon Thames","London","100","[c]","31970","28040"
"New entrant CS","2022","Transport Scotland","Scottish Government","City of Edinburgh","Outside London","10","[c]","42180","39660"
"New entrant CS","2022","Transport Scotland","Scottish Government","Glasgow City","Outside London","45","[c]","33810","31540"
"New entrant CS","2022","UK Debt Management Office","HM Treasury","Camden and City of London","London","15","[c]","47060","45000"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Westminster","London","115","[c]","43100","37000"
"New entrant CS","2022","UK Export Finance","UK Export Finance","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","UK Export Finance","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Barnet","London","245","[c]","31530","26880"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Birmingham","Outside London","95","[c]","31240","28590"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Brighton and Hove","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bristol, City of","Outside London","50","[c]","30190","27120"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Cambridgeshire CC","Outside London","45","[c]","30900","25010"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Health Security Agency","Department of Health and Social Care","Croydon","London","[c]","[c]","[c]","[c]"
