"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","HM Revenue and Customs","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Digital, Data and Technology","Outside London","120","115","38740","35170"
"In post","2022","Undeclared","HM Revenue and Customs","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Finance","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Finance","Outside London","50","45","37760","35980"
"In post","2022","Undeclared","HM Revenue and Customs","Human Resources","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Human Resources","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Intelligence Analysis","Outside London","10","5","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Legal","London","80","80","46330","37970"
"In post","2022","Undeclared","HM Revenue and Customs","Legal","Outside London","165","155","32880","33220"
"In post","2022","Undeclared","HM Revenue and Customs","Operational Delivery","London","120","110","36330","31020"
"In post","2022","Undeclared","HM Revenue and Customs","Operational Delivery","Outside London","1225","1095","27060","22080"
"In post","2022","Undeclared","HM Revenue and Customs","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Other","London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Other","Outside London","25","20","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Policy","London","35","35","68010","66050"
"In post","2022","Undeclared","HM Revenue and Customs","Policy","Outside London","35","30","47590","40520"
"In post","2022","Undeclared","HM Revenue and Customs","Project Delivery","London","20","20","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Project Delivery","Outside London","105","100","41260","40520"
"In post","2022","Undeclared","HM Revenue and Customs","Property","London","60","55","39820","37820"
"In post","2022","Undeclared","HM Revenue and Customs","Property","Outside London","165","150","37200","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Security","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Statistics","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Statistics","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","Tax","London","140","130","47590","40910"
"In post","2022","Undeclared","HM Revenue and Customs","Tax","Outside London","785","740","38070","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Unknown","London","45","45","47070","43430"
"In post","2022","Undeclared","HM Revenue and Customs","Unknown","Outside London","135","130","33980","33080"
"In post","2022","Undeclared","HM Treasury","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Communications","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Economics","London","35","35","40270","34710"
"In post","2022","Undeclared","HM Treasury","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Finance","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Internal Audit","London","20","20","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Internal Audit","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Operational Delivery","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Policy","London","240","240","46140","52500"
"In post","2022","Undeclared","HM Treasury","Policy","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Tax","London","5","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Communications","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Home Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Digital, Data and Technology","London","45","45","54710","57430"
"In post","2022","Undeclared","Home Office","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Finance","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Human Resources","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Intelligence Analysis","London","25","25","[c]","[c]"
"In post","2022","Undeclared","Home Office","Intelligence Analysis","Outside London","70","65","29830","27370"
"In post","2022","Undeclared","Home Office","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Home Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Operational Delivery","London","345","315","33870","30410"
"In post","2022","Undeclared","Home Office","Operational Delivery","Outside London","835","760","28210","26910"
"In post","2022","Undeclared","Home Office","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Other","London","40","35","38130","35200"
"In post","2022","Undeclared","Home Office","Other","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Home Office","Policy","London","70","70","50770","57430"
"In post","2022","Undeclared","Home Office","Policy","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Project Delivery","London","40","40","54870","57460"
"In post","2022","Undeclared","Home Office","Project Delivery","Outside London","35","30","38560","37460"
"In post","2022","Undeclared","Home Office","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","Security","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Security","Outside London","15","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Commercial","Outside London","145","145","39360","37860"
"In post","2022","Undeclared","Ministry of Defence","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Communications","Outside London","30","30","31390","29200"
"In post","2022","Undeclared","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Digital, Data and Technology","Outside London","230","225","34960","33300"
