"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","No function","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Ministry of Defence","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department for Work and Pensions","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Home Office","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Ministry of Defence","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Scottish Government","30","[c]","30070","27230"
"New entrant CS","2022","Mixed","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Chancellor's other departments","[c]","[c]","[c]","[c]"
