"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Ministry of Justice","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","Female","185","[c]","30890","28200"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","Male","55","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","EO","Female","40","[c]","35040","32260"
"New entrant CS","2022","National Crime Agency","London","EO","Male","50","[c]","35010","34060"
"New entrant CS","2022","National Crime Agency","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","AA/AO","Female","35","[c]","20870","21050"
"New entrant CS","2022","National Crime Agency","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","EO","Female","80","[c]","31590","30640"
"New entrant CS","2022","National Crime Agency","Outside London","EO","Male","115","[c]","33010","32770"
"New entrant CS","2022","National Crime Agency","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Outside London","SEO/HEO","Female","30","[c]","39910","38550"
"New entrant CS","2022","National Crime Agency","Outside London","SEO/HEO","Male","55","[c]","41560","40210"
"New entrant CS","2022","National Crime Agency","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Female","40","[c]","71550","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Female","75","[c]","46060","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","EO","Female","55","[c]","27740","26750"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","EO","Male","55","[c]","26980","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","G6/G7","Male","30","[c]","66990","65000"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SEO/HEO","Female","30","[c]","39100","39000"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SEO/HEO","Male","30","[c]","39170","38190"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","EO","Female","40","[c]","24550","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","EO","Male","50","[c]","24020","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
