"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Unknown","Department for Transport","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Department for Work and Pensions","50","[c]","37430","27570"
"Leaver Dept.","2022","40-49","Unknown","Department of Health and Social Care","845","[c]","48480","43900"
"Leaver Dept.","2022","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Revenue and Customs","90","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Home Office","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Ministry of Justice","40","[c]","35960","25140"
"Leaver Dept.","2022","40-49","Unknown","National Crime Agency","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department for Work and Pensions","90","[c]","31930","27570"
"Leaver Dept.","2022","50-59","Declared disabled","Department of Health and Social Care","70","[c]","46410","42430"
"Leaver Dept.","2022","50-59","Declared disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","45","[c]","34100","28780"
"Leaver Dept.","2022","50-59","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","90","[c]","56610","51920"
"Leaver Dept.","2022","50-59","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","40","[c]","46420","40310"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Education","35","[c]","50960","47690"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","30","[c]","45140","45930"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","50","[c]","42020","40080"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","415","[c]","31940","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","770","[c]","48960","41070"
"Leaver Dept.","2022","50-59","Declared non-disabled","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","110","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","115","[c]","36380","28810"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","130","[c]","41410","40040"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","130","[c]","37160","30580"
"Leaver Dept.","2022","50-59","Declared non-disabled","National Crime Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Home Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Education","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Transport","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Department for Work and Pensions","30","[c]","34370","29290"
"Leaver Dept.","2022","50-59","Unknown","Department of Health and Social Care","810","[c]","54920","48860"
"Leaver Dept.","2022","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","HM Revenue and Customs","50","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Department for Transport","5","[c]","[c]","[c]"
