"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Hampshire and Isle of Wight","AA/AO","Unknown","65","60","29770","28280"
"In post","2022","Security","Hampshire and Isle of Wight","EO","Heterosexual / straight","60","55","32770","26670"
"In post","2022","Security","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","60","60","36770","33300"
"In post","2022","Security","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","70","70","29010","25680"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","AA/AO","Heterosexual / straight","35","35","25190","20310"
"In post","2022","Security","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Security","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Inner London - East","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","AA/AO","Heterosexual / straight","180","175","27880","25630"
"In post","2022","Security","Inner London - West","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Security","Inner London - West","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Inner London - West","AA/AO","Unknown","55","55","30800","30080"
"In post","2022","Security","Inner London - West","EO","Heterosexual / straight","75","75","32530","30630"
"In post","2022","Security","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Security","Inner London - West","EO","Unknown","15","15","[c]","[c]"
"In post","2022","Security","Inner London - West","G6/G7","Heterosexual / straight","130","130","61250","59270"
"In post","2022","Security","Inner London - West","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Security","Inner London - West","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","Inner London - West","G6/G7","Unknown","35","35","60590","59730"
"In post","2022","Security","Inner London - West","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","SEO/HEO","Heterosexual / straight","300","295","41660","40600"
"In post","2022","Security","Inner London - West","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Security","Inner London - West","SEO/HEO","Undeclared","50","50","43700","43300"
"In post","2022","Security","Inner London - West","SEO/HEO","Unknown","75","70","41260","41000"
"In post","2022","Security","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","AA/AO","Heterosexual / straight","45","45","27400","19810"
"In post","2022","Security","Kent","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Security","Kent","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Kent","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Kent","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Lancashire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","SEO/HEO","Heterosexual / straight","35","35","36170","35310"
"In post","2022","Security","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Lancashire","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","AA/AO","Heterosexual / straight","55","50","20880","19810"
"In post","2022","Security","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Security","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Security","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","AA/AO","Heterosexual / straight","50","45","40450","44070"
"In post","2022","Security","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Yorkshire","AA/AO","Heterosexual / straight","155","145","28060","22200"
"In post","2022","Security","North Yorkshire","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Security","North Yorkshire","AA/AO","Undeclared","30","30","[c]","[c]"
"In post","2022","Security","North Yorkshire","AA/AO","Unknown","50","50","27800","25000"
"In post","2022","Security","North Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Security","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
