"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","40","40","35440","34500"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA/AO","35","30","21690","21300"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","45","40","26690","25540"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO/HEO","70","65","35380","35900"
"In post","2022","Undeclared","Attorney General's Office","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","AA/AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","G6/G7","90","90","58670","56780"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","SEO/HEO","90","90","36470","34870"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","EO","25","20","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","G6/G7","20","20","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","G6/G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Commercial Service","Cabinet Office","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","10","10","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","AA/AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","G6/G7","55","55","56130","54760"
"In post","2022","Undeclared","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","EO","80","75","23400","23260"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","G6/G7","115","115","56840","56100"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Equipment and Support","Ministry of Defence","SEO/HEO","410","400","36860","37580"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","195","190","51630","47490"
"In post","2022","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","175","170","36760","38070"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","150","145","59940","57620"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","85","80","40360","40050"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","10","5","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","G6/G7","80","80","56460","54400"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education (excl. agencies)","Department for Education","SEO/HEO","90","90","35990","36500"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","80","80","52710","50450"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","5","5","[c]","[c]"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","95","95","34750","35890"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","G6/G7","35","35","54990","53750"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","SCS level","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Department for International Trade","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","30","30","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","30","30","37070","36340"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","G6/G7","80","75","62400","59540"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","75","75","39990","39680"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","1465","1245","21490","21260"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","2085","1860","28350","27570"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","165","155","58610","56840"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","500","470","35850","35310"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","15","15","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
