"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","Female","200","[c]","25910","26880"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","Male","145","[c]","24890","24250"
"Leaver CS","2022","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","London","Female","870","[c]","31500","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Male","645","[c]","32410","31060"
"Leaver CS","2022","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","Female","150","[c]","23050","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","Male","145","[c]","22750","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Female","285","[c]","23260","21300"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Male","280","[c]","24110","21260"
"Leaver CS","2022","20-29","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Female","170","[c]","25540","23340"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Male","145","[c]","25560","24890"
"Leaver CS","2022","20-29","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Female","305","[c]","25010","24370"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Male","270","[c]","25910","26610"
"Leaver CS","2022","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Female","320","[c]","24270","22380"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Male","350","[c]","25970","25500"
"Leaver CS","2022","20-29","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Female","50","[c]","22400","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Male","40","[c]","24660","21840"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","Female","165","[c]","23400","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","Male","150","[c]","25540","23050"
"Leaver CS","2022","20-29","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","Female","190","[c]","25070","24890"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","Male","160","[c]","25140","22200"
"Leaver CS","2022","20-29","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Female","235","[c]","24320","21360"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Male","195","[c]","24530","23370"
"Leaver CS","2022","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","London","Female","50","[c]","34320","33570"
"Leaver CS","2022","20-29","Undeclared","London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","East Midlands (England)","Female","100","[c]","21220","20970"
"Leaver CS","2022","20-29","Unknown","East Midlands (England)","Male","85","[c]","24090","22200"
"Leaver CS","2022","20-29","Unknown","East of England","Female","75","[c]","26140","23770"
"Leaver CS","2022","20-29","Unknown","East of England","Male","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","London","Female","730","[c]","29070","28140"
"Leaver CS","2022","20-29","Unknown","London","Male","510","[c]","30960","28650"
"Leaver CS","2022","20-29","Unknown","North East (England)","Female","75","[c]","23760","21590"
"Leaver CS","2022","20-29","Unknown","North East (England)","Male","95","[c]","25520","21260"
"Leaver CS","2022","20-29","Unknown","North West (England)","Female","165","[c]","23160","21260"
"Leaver CS","2022","20-29","Unknown","North West (England)","Male","165","[c]","26570","23540"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Scotland","Female","150","[c]","25520","24210"
"Leaver CS","2022","20-29","Unknown","Scotland","Male","145","[c]","25590","24400"
"Leaver CS","2022","20-29","Unknown","South East (England)","Female","160","[c]","22500","21490"
"Leaver CS","2022","20-29","Unknown","South East (England)","Male","135","[c]","24430","23070"
"Leaver CS","2022","20-29","Unknown","South West (England)","Female","115","[c]","23650","21260"
"Leaver CS","2022","20-29","Unknown","South West (England)","Male","135","[c]","24650","22200"
"Leaver CS","2022","20-29","Unknown","Unknown","Female","110","[c]","22980","21590"
"Leaver CS","2022","20-29","Unknown","Unknown","Male","95","[c]","28170","27500"
"Leaver CS","2022","20-29","Unknown","Wales","Female","80","[c]","21980","21260"
"Leaver CS","2022","20-29","Unknown","Wales","Male","90","[c]","25360","23710"
"Leaver CS","2022","20-29","Unknown","West Midlands (England)","Female","135","[c]","23590","21260"
"Leaver CS","2022","20-29","Unknown","West Midlands (England)","Male","115","[c]","23780","21150"
"Leaver CS","2022","20-29","Unknown","Yorkshire and The Humber","Female","145","[c]","22960","21260"
"Leaver CS","2022","20-29","Unknown","Yorkshire and The Humber","Male","135","[c]","26330","22200"
"Leaver CS","2022","30-39","Declared disabled","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","London","Female","85","[c]","37790","34870"
"Leaver CS","2022","30-39","Declared disabled","London","Male","65","[c]","42350","37190"
"Leaver CS","2022","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North West (England)","Female","45","[c]","26490","24890"
"Leaver CS","2022","30-39","Declared disabled","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","East Midlands (England)","Female","125","[c]","27330","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East Midlands (England)","Male","115","[c]","32330","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","East of England","Female","170","[c]","30350","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East of England","Male","150","[c]","28890","27570"
"Leaver CS","2022","30-39","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","London","Female","715","[c]","41210","37300"
"Leaver CS","2022","30-39","Declared non-disabled","London","Male","560","[c]","44070","40470"
"Leaver CS","2022","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","North East (England)","Female","120","[c]","27350","22320"
"Leaver CS","2022","30-39","Declared non-disabled","North East (England)","Male","110","[c]","30310","21680"
"Leaver CS","2022","30-39","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","North West (England)","Female","200","[c]","27970","25220"
"Leaver CS","2022","30-39","Declared non-disabled","North West (England)","Male","235","[c]","28700","27570"
"Leaver CS","2022","30-39","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Scotland","Female","145","[c]","29950","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Scotland","Male","145","[c]","30530","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","South East (England)","Female","235","[c]","30600","27570"
"Leaver CS","2022","30-39","Declared non-disabled","South East (England)","Male","245","[c]","31120","27570"
"Leaver CS","2022","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","South West (England)","Female","230","[c]","31050","28590"
