"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","25640","21490"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","15","15","35860","30450"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","70","70","45330","41750"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","10","10","30740","30450"
"In post","2022","Finance","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","HM Land Registry","Devon","5","5","[c]","[c]"
"In post","2022","Finance","HM Land Registry","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Land Registry","HM Land Registry","Outer London - South","35","35","49650","44260"
"In post","2022","Finance","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","100","95","39670","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","10","10","44580","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","30","30","40960","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","50","40","29700","26820"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","46960","46300"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","75","75","38590","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","245","230","43680","39400"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","160","155","58150","58600"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","45","40","37250","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","85","85","36270","33370"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland, and Tyne and Wear","335","315","38780","34420"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","85","85","46360","40910"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Shropshire and Staffordshire","65","60","46540","40520"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","110","100","24120","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Surrey, East and West Sussex","240","220","32960","28920"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","525","430","24510","22080"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","70","65","24130","21250"
"In post","2022","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","435","375","26260","22080"
"In post","2022","Finance","HM Treasury (excl. agencies)","HM Treasury","East Anglia","10","10","27100","24010"
"In post","2022","Finance","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","85","85","52890","56980"
"In post","2022","Finance","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","5","5","[c]","[c]"
"In post","2022","Finance","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","30","25","43790","44380"
"In post","2022","Finance","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Legal Aid Agency","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","35","35","37220","30730"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","30","30","44650","32800"
"In post","2022","Finance","Met Office","Department for Business, Energy and Industrial Strategy","Devon","30","30","45590","47960"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","65","65","44450","38070"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","185","180","36970","35000"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","5","5","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","15","15","37550","34270"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","10","10","29360","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","80","75","31220","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","10","10","32850","26670"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","20","15","31120","26870"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","5","5","[c]","[c]"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","385","370","40900","40000"
"In post","2022","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","20","20","36870","34650"
