"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Licensing Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","AA/AO","Female","35","[c]","22120","21840"
"Leaver CS","2022","Driver and Vehicle Standards Agency","AA/AO","Male","65","[c]","25450","26580"
"Leaver CS","2022","Driver and Vehicle Standards Agency","EO","Female","60","[c]","27010","26700"
"Leaver CS","2022","Driver and Vehicle Standards Agency","EO","Male","225","[c]","27550","26780"
"Leaver CS","2022","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Driver and Vehicle Standards Agency","SEO/HEO","Male","50","[c]","35910","34440"
"Leaver CS","2022","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Education and Skills Funding Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Education Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","FCDO Services","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","60","[c]","60180","60980"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","AA/AO","Male","50","[c]","26280","25940"
"Leaver CS","2022","Forestry and Land Scotland","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Forestry and Land Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Actuary's Department","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Internal Audit Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","G6/G7","Female","75","[c]","59480","57970"
"Leaver CS","2022","Government Legal Department","G6/G7","Male","45","[c]","59530","57520"
"Leaver CS","2022","Government Legal Department","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","SEO/HEO","Female","45","[c]","42230","40230"
"Leaver CS","2022","Health and Safety Executive","SEO/HEO","Male","60","[c]","44840","43970"
"Leaver CS","2022","HM Courts and Tribunals Service","AA/AO","Female","1050","[c]","20550","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","AA/AO","Male","505","[c]","20580","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","EO","Female","145","[c]","25260","25120"
"Leaver CS","2022","HM Courts and Tribunals Service","EO","Male","70","[c]","25080","25120"
"Leaver CS","2022","HM Courts and Tribunals Service","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","G6/G7","Male","30","[c]","57800","57270"
"Leaver CS","2022","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","SEO/HEO","Female","140","[c]","37040","36050"
"Leaver CS","2022","HM Courts and Tribunals Service","SEO/HEO","Male","75","[c]","36680","35760"
"Leaver CS","2022","HM Land Registry","AA/AO","Female","65","[c]","22880","22600"
"Leaver CS","2022","HM Land Registry","AA/AO","Male","40","[c]","22690","22600"
"Leaver CS","2022","HM Land Registry","EO","Female","80","[c]","27670","27130"
"Leaver CS","2022","HM Land Registry","EO","Male","40","[c]","27910","27130"
"Leaver CS","2022","HM Land Registry","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SEO/HEO","Female","70","[c]","37330","33840"
"Leaver CS","2022","HM Land Registry","SEO/HEO","Male","80","[c]","38470","38450"
"Leaver CS","2022","HM Prison and Probation Service","AA/AO","Female","1860","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","AA/AO","Male","2690","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","EO","Female","180","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","EO","Male","295","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","SEO/HEO","Female","160","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","SEO/HEO","Male","180","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Female","1345","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Male","435","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","1635","[c]","22050","22080"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","995","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","EO","Female","485","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","EO","Male","410","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","120","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","195","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","365","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","460","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA/AO","Female","340","[c]","22010","21680"
